"","gene_symbol","log2FC_RNA","padj_RNA","log2FC_protein","padj_protein","r_all","r_Control","r_LRTI","delta_r_LRTI_Control"
"2191","PTPN2",0.0790705575608067,0.838416714890238,0.250161350925276,0.0785244746482019,0.125078770241638,0.191202048158923,0.0471713537886707,-0.144030694370252
"2192","TGFBR1",0.167514236907986,0.730849407537881,-0.0251907287813869,0.998419475690512,0.23506990496817,0.334037932676936,0.190022137010751,-0.144015795666185
"2193","MAPKAPK2",0.221800001303807,0.356969641208599,-0.0186131708830243,0.998419475690512,0.0656060855975584,-0.0203748759466185,0.123626589353568,0.144001465300186
"2194","TRIM62",0.074119818697045,0.916628632920434,-0.00470691477758496,0.998419475690512,-0.0703804994174276,0.0174401581870986,-0.126359916496138,-0.143800074683236
"2195","CD44",0.0049799000610047,0.995058392652656,-0.0337059099963357,0.998419475690512,-0.0314726758110436,0.0630262278270394,-0.0807102512378043,-0.143736479064844
"2196","ASF1A",-0.537045507831713,0.214556993486547,0.0362148705399771,0.998419475690512,-0.248626689728825,-0.331676539641708,-0.188071694995918,0.14360484464579
"2197","CHP1",-0.297180812125302,0.18394762681105,0.192183645045828,0.998419475690512,0.0275344103780165,-0.0338790301451084,0.109721266247063,0.143600296392171
"2198","KRT5",-0.294042939420567,0.768699577414694,-0.127569798812784,0.998419475690512,0.154635684641487,0.0703897897760099,0.213886165879977,0.143496376103967
"2199","CAMK2D",-0.460013844704601,0.199844605936044,0.399418635798726,0.550228813303962,-0.226359769437329,-0.0908639778517001,-0.234335345508783,-0.143471367657083
"2200","SPIN1",-0.410770528461956,0.209938125059353,-0.0439658732644102,0.998419475690512,-0.0268362809857835,-0.136058181739016,0.00739019884438121,0.143448380583397
"2201","ZBTB16",0.107282525617435,0.921479021574735,0.0211585693980164,0.998419475690512,0.12521424286774,0.0176032111322763,0.160994145672236,0.143390934539959
"2202","CNDP1",-0.368606607761644,0.723296176619281,0.00482106403879185,0.998419475690512,0.00535552223167234,0.0687954064729368,-0.0745740154887681,-0.143369421961705
"2203","AKT1",-0.274349096048618,0.372264478266813,-0.0122682440323979,0.998419475690512,0.0420964645949776,-0.0378222975716625,0.105505209539109,0.143327507110771
"2204","SPTLC1",0.10463639878843,0.770076590969038,0.0928245185235147,0.998419475690512,-0.000283121012270536,0.0866376909078406,-0.0565630146623836,-0.143200705570224
"2205","NDEL1",-0.362931132182703,0.428945620014768,-0.0797528386429117,0.998419475690512,0.076346606661856,-0.0363645127593431,0.106456283320823,0.142820796080166
"2206","PEA15",0.269964303491193,0.493517336379051,-0.0489749347412185,0.998419475690512,0.173568541175898,0.280402083179665,0.13772035830458,-0.142681724875085
"2207","AMIGO2",-1.24071461818136,0.00332864863531878,-0.112111575985181,0.659277869699275,0.273439371967652,0.272532782351003,0.129859415203331,-0.142673367147672
"2208","NARF",0.363934743853309,0.14914363850016,0.0225426869845205,0.998419475690512,0.0348115677675019,0.121053570400203,-0.0216117258730568,-0.14266529627326
"2209","H6PD",0.0803827646818209,0.818349606984455,0.557885173254685,0.706375430478359,-0.0392540419702015,0.0638204477449868,-0.0787462706110285,-0.142566718356015
"2210","NDRG2",-0.842464810563804,0.0453796485396537,-0.0464715262566284,0.998419475690512,0.137128126056685,0.00301460640066434,0.145428469338479,0.142413862937815
