"gene_symbol","log2FC_RNA","padj_RNA","log2FC_protein","padj_protein","sig_class"
"CTPS1",-0.330367573779436,0.395365005909091,0.588968491142477,0.715823515377884,"Not Significant"
"SERPINH1",-0.478301730173019,0.395630007076085,0.104808607294484,0.998419475690512,"Not Significant"
"MIEF1",-0.33412318550252,0.395807800206949,0.0478475412329377,0.998419475690512,"Not Significant"
"PECAM1",-0.393530395111143,0.395807800206949,0.132131906293611,0.980756007265894,"Not Significant"
"COMT",-0.33504100377175,0.396621668548775,0.0309156015408773,0.998419475690512,"Not Significant"
"YY1",-0.224901701562377,0.397041141227565,0.041257550985426,0.998419475690512,"Not Significant"
"MBD1",-0.228029561342306,0.397041141227565,0.0943268157780254,0.998419475690512,"Not Significant"
"RPS4X",-0.333814690353375,0.397041141227565,0.179749584065152,0.998419475690512,"Not Significant"
"SLC30A5",-0.278894935199892,0.399078116085596,0.190135430318398,0.998419475690512,"Not Significant"
"LIMA1",-0.345972335855245,0.399078116085596,0.0142810330578693,0.998419475690512,"Not Significant"
"UROS",-0.454080291372712,0.399419070246044,0.0048799647542778,0.998419475690512,"Not Significant"
"DARS1",-0.330875267520412,0.40009999916829,0.305458723759851,0.998419475690512,"Not Significant"
"PTPN13",-0.504703711210691,0.400154783379308,0.0317710172501899,0.998419475690512,"Not Significant"
"SLC6A16",0.62211246752789,0.401432588892704,-0.0394064486274801,0.998419475690512,"Not Significant"
"B3GNT8",0.456985454101126,0.402188041926346,-0.181292631623524,0.372985304558817,"Not Significant"
"BCAT2",-0.500447766203471,0.40265537101122,0.285650715247355,0.997850185965986,"Not Significant"
"SMN1",-0.402044473608093,0.40265537101122,0.534969658971363,0.342408595900573,"Not Significant"
"THBS1",-0.499685638783952,0.402881963310596,0.231250569755141,0.998419475690512,"Not Significant"
"INPP5B",-0.311931455111598,0.40403187293561,0.211158889921636,0.998419475690512,"Not Significant"
"PNPO",-0.367558995211022,0.404467156403086,0.071560990067933,0.998419475690512,"Not Significant"
"TMEM106A",0.345632203830171,0.405190765718961,-0.0446422272685935,0.998419475690512,"Not Significant"
"GP6",0.545461340451034,0.405225276860469,-0.00472558535161402,0.998419475690512,"Not Significant"
"GNPNAT1",-0.409391011290186,0.405334949375783,0.277669407700293,0.998419475690512,"Not Significant"
"CASTOR1",-0.582332543443603,0.405992374147159,0.175040829754842,0.968200886529169,"Not Significant"
"ALG2",-0.29128216443294,0.406582772067162,0.0955803734310554,0.998419475690512,"Not Significant"
"THAP4",-0.329031837827772,0.406605278269032,0.0937238776759438,0.998419475690512,"Not Significant"
"NT5DC1",-0.433509876926509,0.408044610660425,0.225660429679793,0.843121181677977,"Not Significant"
"ATL3",-0.222348978939874,0.408044610660425,0.114304575977368,0.998419475690512,"Not Significant"
"SHMT1",-0.470844124648181,0.40808181888626,0.473252726978378,0.884404761183143,"Not Significant"
"PPIL2",-0.351332438621664,0.408660173602772,0.253365565195095,0.387768714793975,"Not Significant"
"HNRNPAB",-0.235476464538277,0.408900103333422,0.236575741331558,0.998419475690512,"Not Significant"
"PAXIP1",-0.34134322678963,0.410061676662703,0.109523066865479,0.963204148073108,"Not Significant"
"TLR10",0.498442581343115,0.412059411680935,-0.0397313293749026,0.998419475690512,"Not Significant"
"PA2G4",-0.258138468010254,0.412810576442941,0.662818798006987,0.791573009435334,"Not Significant"
"BAG5",-0.255580985635182,0.412975440248528,0.0891772125888171,0.998419475690512,"Not Significant"
"SERPINB4",-0.627007724212799,0.414268683969726,0.0247965932351836,0.998419475690512,"Not Significant"
"POLR2E",-0.281958303935509,0.416260110295777,0.182842376333094,0.998419475690512,"Not Significant"
"LRFN1",0.382054890128481,0.417456143046083,-0.00236918218963267,0.998419475690512,"Not Significant"
"TCF4",0.520700917606244,0.417554089280275,-0.0371274185260102,0.998419475690512,"Not Significant"
"DSC2",0.347031167020494,0.418637142806341,-0.0370075421554051,0.998419475690512,"Not Significant"
"APOA2",0.495613302110534,0.418967240070856,-0.108107460693602,0.994656144598261,"Not Significant"
"BCL2L11",0.29045015599481,0.418977655530729,-0.0323096833180081,0.998419475690512,"Not Significant"
"KCTD10",-0.265433251628815,0.422512560892052,0.00986605449546877,0.998419475690512,"Not Significant"
"XYLB",-0.459583959772878,0.423090673922591,0.0757404425187655,0.994739550495444,"Not Significant"
"IDH1",-0.288457275422599,0.42321491799382,0.552197344614736,0.994739550495444,"Not Significant"
"ARRB1",-0.288049426126093,0.423345266590345,0.178219647079343,0.998419475690512,"Not Significant"
"TSTD1",0.41649071037955,0.423794771309547,-0.655173189745877,0.219654956827324,"Not Significant"
"MYL12B",0.236219581495738,0.424058352002527,-0.103921587639234,0.998419475690512,"Not Significant"
"ATG5",-0.256395935586592,0.425807800005544,0.0365476231484401,0.998419475690512,"Not Significant"
"TWSG1",0.311323829058653,0.426582467329615,-0.170112564767176,0.744984064345224,"Not Significant"
"PPM1D",0.266249800807526,0.426736828743571,-0.0514573889061478,0.998419475690512,"Not Significant"
"RBP5",0.493676320005902,0.428480263669858,-0.142262393478313,0.848793124341065,"Not Significant"
"COL1A1",-0.635878213307926,0.428962930299463,0.264090051604042,0.395112389634454,"Not Significant"
"PYGB",-0.29789064470291,0.428962930299463,0.562853579406035,0.689645489521162,"Not Significant"
"PHPT1",-0.447702567599164,0.430005640516001,0.0886620222246599,0.998419475690512,"Not Significant"
"RERG",-0.731037265939219,0.430412344894774,0.0496982072443944,0.998419475690512,"Not Significant"
"UBE4A",0.200618050317105,0.431436971675255,-0.028808757284207,0.998419475690512,"Not Significant"
"SET",-0.216685052630714,0.431673415559912,0.186113077603343,0.998419475690512,"Not Significant"
"GMPR",0.539039257883674,0.431902435476019,-0.121060193038326,0.998419475690512,"Not Significant"
"MPO",-0.516802641013047,0.433004452333212,0.483961242057058,0.960940008943582,"Not Significant"
"ITGA4",0.319438794941726,0.433258085136224,-0.0045356614044293,0.998419475690512,"Not Significant"
"CD4",-0.281620943220621,0.434124213925185,0.0400888282626674,0.998419475690512,"Not Significant"
"PRDX6",-0.214952169356423,0.436204951786207,0.164777102837512,0.998419475690512,"Not Significant"
"CFAP36",-0.305574674572968,0.43735544507599,0.136849363171866,0.998419475690512,"Not Significant"
"YWHAG",-0.249106923333844,0.439416531037685,0.274255594512845,0.998419475690512,"Not Significant"
"SYNE2",-0.258775941185858,0.441801460468921,0.146733628223571,0.998419475690512,"Not Significant"
"SERF1A",-0.556720380137755,0.442794945937014,0.00482250051261583,0.998419475690512,"Not Significant"
"ACVR1",-0.303828923679147,0.442794945937014,0.0600122281332497,0.998419475690512,"Not Significant"
"BACH1",0.31270177333286,0.443002173758967,-0.0274161043516985,0.998419475690512,"Not Significant"
"A1BG",-0.34856139020954,0.443002173758967,0.317489960126725,0.998419475690512,"Not Significant"
"IL6ST",0.281957264629275,0.443002173758967,-0.547062434001686,0.489329172537047,"Not Significant"
"OPHN1",-0.394797204679065,0.44377679612808,0.143844750686461,0.998419475690512,"Not Significant"
"BLVRB",-0.346112589386815,0.443985213565804,0.200722124147501,0.998419475690512,"Not Significant"
"CNEP1R1",0.327722206371068,0.445398542280617,-0.0321924363522682,0.998419475690512,"Not Significant"
"DNAJB2",-0.239142812451025,0.445571065638312,0.0826227531071075,0.998419475690512,"Not Significant"
"TIGAR",-0.377027363854079,0.445571065638312,0.0139360148368564,0.998419475690512,"Not Significant"
"PPIG",-0.196310960680078,0.446533017807243,0.0937628500755471,0.998419475690512,"Not Significant"
"JUP",0.461635927551188,0.448581485617859,-0.0454952843141475,0.998419475690512,"Not Significant"
"DAP",-0.19145482096423,0.448955709915228,0.0671654846342917,0.998419475690512,"Not Significant"
"MAD2L2",0.275525197061958,0.449814682504889,-0.546570003931016,0.120595440085783,"Not Significant"
"TXNRD1",-0.240675516567141,0.450219559100681,0.265291695627173,0.998419475690512,"Not Significant"
"CEACAM4",0.443699597258247,0.450620616077432,-0.020450975278289,0.998419475690512,"Not Significant"
"BTN2A2",0.346025518485189,0.450620616077432,-0.171394477194042,0.493967257959456,"Not Significant"
"ASGR1",-0.384613490084479,0.450620616077432,0.0450292783146341,0.998419475690512,"Not Significant"
"FOXP1",0.18461429280084,0.450875329953793,-0.0362126473052238,0.998419475690512,"Not Significant"
"SERPINE1",-0.315467012535194,0.450875329953793,0.201704349865108,0.998419475690512,"Not Significant"
"ALAD",-0.291337894379849,0.450875329953793,0.0660863667691641,0.998419475690512,"Not Significant"
"RCAN3",-0.316226438291849,0.451015013544138,0.214147492077608,0.849533369989811,"Not Significant"
"SPINK1",0.64652849627769,0.451072764798473,-0.0810754078891497,0.998419475690512,"Not Significant"
"BIK",0.526162515380284,0.451729025171244,-0.043191000509313,0.998419475690512,"Not Significant"
"FAM210A",-0.30424770823055,0.452373459585714,0.17158200026898,0.998419475690512,"Not Significant"
"RUVBL1",-0.384320654712694,0.452526723224737,0.016241310772463,0.998419475690512,"Not Significant"
"INPP4A",0.253539210261688,0.456770652966678,-0.0141718578368171,0.998419475690512,"Not Significant"
"DUSP4",0.27140348626426,0.456786335436113,-0.0555661207087918,0.998419475690512,"Not Significant"
"ARF6",0.226180384841798,0.459279990551067,-0.0282134775691772,0.998419475690512,"Not Significant"
"EBAG9",-0.443486460868666,0.459880463491141,0.012571347025123,0.998419475690512,"Not Significant"
"BRD4",0.156094375961084,0.460975677959956,-0.00688624796042347,0.998419475690512,"Not Significant"
"MDM1",0.374635154823879,0.460975677959956,-0.010405504855955,0.998419475690512,"Not Significant"
"TRDMT1",-0.32558515738389,0.462119215006909,0.00161269018607442,0.998419475690512,"Not Significant"
"ATF6",0.232658369609608,0.463009937490642,-0.107938620289255,0.998419475690512,"Not Significant"
"ADPGK",0.217304040227505,0.463703430785831,-0.0510088736211019,0.998419475690512,"Not Significant"
"PABPC4",-0.242468108386458,0.464379381532648,0.360463211088077,0.791573009435334,"Not Significant"
"OAZ1",0.185648659111302,0.465459470118901,-0.0832296986426598,0.998419475690512,"Not Significant"
"SRRT",-0.215304222092445,0.465615443827113,0.463930380458763,0.998419475690512,"Not Significant"
"LDLRAD4",-0.238093298426062,0.465879562869901,0.0949516065991613,0.998419475690512,"Not Significant"
"TIGIT",0.619033672436002,0.466121368935568,-0.0347385013144633,0.998419475690512,"Not Significant"
"TOR1AIP2",-0.149225814607927,0.466572853734181,0.150632662533521,0.998419475690512,"Not Significant"
"MAPK3",-0.238269236423766,0.467200598691258,0.295241972758202,0.998419475690512,"Not Significant"
"CRLF3",0.284741763322141,0.46756072694124,-0.018382011315281,0.998419475690512,"Not Significant"
"EHMT2",-0.331091983983052,0.468379356887726,0.17246638119407,0.854189735810682,"Not Significant"
"PTS",-0.341397030631265,0.468915871678923,0.182455680991747,0.998419475690512,"Not Significant"
"PARK7",-0.225045113080072,0.468915871678923,0.122768136110967,0.998419475690512,"Not Significant"
"KIFBP",-0.324564590414008,0.46983328121615,0.346469320305139,0.998419475690512,"Not Significant"
"NT5C3B",-0.480643268382969,0.472976192202352,0.0271493794471946,0.998419475690512,"Not Significant"
"RBM17",-0.237658282130509,0.473101478050492,0.172618071800061,0.998419475690512,"Not Significant"
"PIGR",-0.548529514246639,0.474468499482632,0.35992480954777,0.998419475690512,"Not Significant"
"EML2",-0.218200747474678,0.474779244972629,0.0155759697850611,0.998419475690512,"Not Significant"
"ATF6B",0.168874715845071,0.475539257585821,-0.0177265901500459,0.998419475690512,"Not Significant"
"FLI1",0.251088889007093,0.477262059934952,-0.00424903962893333,0.998419475690512,"Not Significant"
"NRIP3",0.327454285768897,0.477625052656086,-0.0653671393132814,0.998419475690512,"Not Significant"
"LILRB3",0.332668582233604,0.478410971896268,-0.00854391525153403,0.998419475690512,"Not Significant"
"THBS3",-0.283606463536845,0.480842735427584,0.177434344242295,0.998419475690512,"Not Significant"
"HIF1A",0.263792262079535,0.480842735427584,-0.00036720763798943,0.998433450236531,"Not Significant"
"HSPA9",-0.206264925368593,0.481488023569036,0.19050365572438,0.994739550495444,"Not Significant"
"NQO2",-0.303425779753625,0.481771332900709,0.0286767838592317,0.998419475690512,"Not Significant"
"TXN",0.253384258820322,0.482563160916577,-0.0250365685870021,0.998419475690512,"Not Significant"
"NME4",-0.393622171535059,0.485108907278477,0.0877984562088263,0.998419475690512,"Not Significant"
"RBBP4",-0.238121329394512,0.485555790737236,0.793894395907225,0.305744440858904,"Not Significant"
"PRMT3",-0.321164758144425,0.485687199164645,0.105692207110828,0.998419475690512,"Not Significant"
"ATP1B1",-0.366499356333719,0.485849154331768,0.117449116003256,0.982473450051886,"Not Significant"
"YES1",-0.310802229243592,0.487836032262408,0.153157746845669,0.844219646885179,"Not Significant"
"RACGAP1",-0.344686893995098,0.488552078169008,0.0334314394765518,0.998419475690512,"Not Significant"
"GPC1",-0.467396222523582,0.488552078169008,0.0457519881692512,0.998419475690512,"Not Significant"
"ADRM1",0.199217133621557,0.488883870930726,-0.0971186107696788,0.731090897332187,"Not Significant"
"ABHD14A",-0.484336837580258,0.489334480915422,0.374278274853065,0.998419475690512,"Not Significant"
"SH3GLB1",0.277944831333619,0.490103564263694,-0.0485889911006265,0.998419475690512,"Not Significant"
"ETV5",0.473359970602106,0.49024721516597,-0.0385371385339609,0.998419475690512,"Not Significant"
"CD163",-0.416732246069323,0.490775629104334,0.126977100986399,0.998419475690512,"Not Significant"
"ICOSLG",-0.308305501756626,0.490975811456334,0.202508721883287,0.791573009435334,"Not Significant"
"BPGM",0.302130709974692,0.491234128991143,-0.177483628811217,0.998419475690512,"Not Significant"
"FLNA",-0.278756058809855,0.492068222812757,0.0803771734373263,0.998419475690512,"Not Significant"
"ARID3A",0.290615075910071,0.492068222812757,-0.0284214332897625,0.998419475690512,"Not Significant"
"SPCS1",-0.228529258147145,0.494596957275378,0.0539865650351741,0.998419475690512,"Not Significant"
"ADAM15",-0.277971481789265,0.494776802332849,0.0608411441763045,0.899904387831016,"Not Significant"
"SWAP70",-0.239333542699823,0.494852620680594,0.163752704938437,0.998419475690512,"Not Significant"
"PLAT",-0.448824952775466,0.495777866698357,0.143469158946357,0.857501682187315,"Not Significant"
"PSD",0.393895208568745,0.495979747913539,-0.121381102267575,0.998419475690512,"Not Significant"
"NTMT1",-0.2928098339833,0.496764763915704,0.0375248501956799,0.998419475690512,"Not Significant"
"PEA15",0.2678851717144,0.496855652345445,-0.0489749347412185,0.998419475690512,"Not Significant"
"FAF2",-0.182624128551599,0.497139966995418,0.174496856569744,0.998419475690512,"Not Significant"
"ELAVL1",-0.248911539082299,0.497311074294418,0.0473460223267899,0.998419475690512,"Not Significant"
"FBXO28",0.220337252595788,0.497384155589017,-0.0434953140117683,0.998419475690512,"Not Significant"
"CTSA",0.232054819462504,0.498231750791682,-0.00303673764268901,0.998419475690512,"Not Significant"
"RCVRN",0.541417528235478,0.499991504432967,-0.0690137973413619,0.998419475690512,"Not Significant"
"ANKRA2",-0.343329267830228,0.500842524140397,0.0419518901255422,0.998419475690512,"Not Significant"
"MRPL14",-0.363191157417614,0.502818379361942,0.0520042720864975,0.998419475690512,"Not Significant"
"ACBD4",-0.405415148883754,0.503815391358571,0.0953603615972057,0.998419475690512,"Not Significant"
"ITGAM",0.31162910350531,0.503946850608688,-0.0678445346716856,0.998419475690512,"Not Significant"
"KDSR",-0.257918920890134,0.504042755300725,0.0942355606733456,0.597664869464268,"Not Significant"
"PTP4A1",0.281421443319434,0.504981272558202,-0.00114602193370909,0.998419475690512,"Not Significant"
"ESS2",0.263918593132755,0.506828790234297,-0.0699446377657233,0.998419475690512,"Not Significant"
"ETHE1",-0.283987188090527,0.506923899960347,0.00912033223104891,0.998419475690512,"Not Significant"
"HMG20A",-0.343951121306637,0.507619030059141,0.16594756699588,0.998419475690512,"Not Significant"
"ACAP2",0.212180830065468,0.508581760925669,-0.0616246746403204,0.998419475690512,"Not Significant"
"SMPD1",0.284076245035928,0.509924079197692,-0.346037355408884,0.517046758505958,"Not Significant"
"GNPDA1",-0.249847260451379,0.509924079197692,0.417131031502113,0.906608492274627,"Not Significant"
"SPECC1",-0.224398102676714,0.511278080636109,0.234243907273104,0.444054623391545,"Not Significant"
"FBL",-0.286236320190391,0.511340552307826,0.163027815578966,0.71955774706989,"Not Significant"
"POLR2J",0.247232373461578,0.511382754443606,-0.00519383743451911,0.998419475690512,"Not Significant"
"MANSC1",0.39092197403857,0.512575592492944,-0.262530129865487,0.998419475690512,"Not Significant"
"COMMD5",0.253419202218158,0.514022809811241,-0.142643620422398,0.523489353634919,"Not Significant"
"ICAM5",0.415341028915132,0.514992215573568,-0.321212367031795,0.279909931123739,"Not Significant"
"BMP1",-0.413274304540199,0.51507202737283,0.0875992412160911,0.998419475690512,"Not Significant"
"MMEL1",-0.519019106958079,0.516278896741848,0.0509680013154708,0.998419475690512,"Not Significant"
"PCSK7",-0.188516389843034,0.51670225192601,0.0367175402190432,0.998419475690512,"Not Significant"
"ABHD5",-0.260007169903701,0.517060343725737,0.225444620760074,0.998419475690512,"Not Significant"
"TNFRSF12A",-0.361096358856842,0.518539985011545,0.0271760114132093,0.998419475690512,"Not Significant"
"CCT5",-0.188589814383932,0.518539985011545,0.314962894725746,0.998419475690512,"Not Significant"
"TPRKB",0.473034475156948,0.52076728287021,-0.0152899691022701,0.998419475690512,"Not Significant"
"HS2ST1",-0.24340727640126,0.520798446159635,0.150643789982242,0.958741895914764,"Not Significant"
"BSG",-0.192062268531789,0.521119218013668,0.104913455670519,0.998419475690512,"Not Significant"
"MSRB3",0.399546702690055,0.521119218013668,-0.00858503313902526,0.998419475690512,"Not Significant"
"ANXA2",-0.245074242403665,0.521223443187743,0.0155437362189793,0.998419475690512,"Not Significant"
"CXCL8",-0.468128181641259,0.521275270102331,0.238168552391283,0.998419475690512,"Not Significant"
"COMMD7",-0.34519613297579,0.523078497025398,0.276385067622813,0.726670319561975,"Not Significant"
"CCDC97",0.216222177114418,0.523719491431147,-0.050399335802632,0.998419475690512,"Not Significant"
"CDH13",-0.51934477373646,0.526414301769425,0.0769676960248881,0.998419475690512,"Not Significant"
"MEF2D",-0.212487353573902,0.526663980401222,0.0267712038656324,0.998419475690512,"Not Significant"
"UGP2",-0.233411520206555,0.52708335538819,0.295562897209158,0.907605781940994,"Not Significant"
"ST3GAL5",0.339793160425266,0.528283004698736,-0.0399949447980296,0.998419475690512,"Not Significant"
"SYNCRIP",-0.224212717722798,0.528283004698736,0.458124237785703,0.722557595379307,"Not Significant"
"TMEM185A",-0.320113407113606,0.52967245543169,0.0402771993015803,0.998419475690512,"Not Significant"
"MVK",-0.464598280711848,0.529868545124247,0.168701529021362,0.785871831294745,"Not Significant"
"FIG4",0.272017154885604,0.530190183749407,-0.00789557794894709,0.998419475690512,"Not Significant"
"CYTH1",0.177771813757797,0.530468614908604,-0.0415353296944721,0.998419475690512,"Not Significant"
"TRMT112",-0.23856048442153,0.530556583952028,0.244262368113534,0.998419475690512,"Not Significant"
"HTATIP2",0.202235556567488,0.530968173054406,-0.00670106502383334,0.998419475690512,"Not Significant"
"STAB1",0.262293579032206,0.531176127144356,-0.0787574774138842,0.998419475690512,"Not Significant"
"CYBRD1",-0.362624852123299,0.531706652775755,0.00938556166076421,0.998419475690512,"Not Significant"
"TNFRSF14",0.251914709264993,0.532153968578894,-0.00117750035607441,0.998419475690512,"Not Significant"
"MANBA",0.192719532700217,0.532248142159306,-0.0431749232818687,0.998419475690512,"Not Significant"
"HMGCS1",-0.199407320564888,0.533161332850061,0.157823517918585,0.998419475690512,"Not Significant"
"PIN4",-0.344802904340506,0.533503815210572,0.148101563064992,0.998419475690512,"Not Significant"
"DDHD2",-0.280247984179254,0.535371578805427,0.0756695741214098,0.998419475690512,"Not Significant"
"CHST11",0.273793191672343,0.536686493869394,-0.0306291287424902,0.998419475690512,"Not Significant"
"ARHGEF7",-0.167399103537576,0.537171326497542,0.0717586208005477,0.998419475690512,"Not Significant"
"ZBTB10",0.24426468975702,0.538203469269134,-0.0369888116632913,0.998419475690512,"Not Significant"
"WDR5",-0.269485188424458,0.538203469269134,0.485113834149426,0.726670319561975,"Not Significant"
"MFNG",-0.299545497932545,0.538203469269134,0.0408752877033389,0.998419475690512,"Not Significant"
"FUCA1",-0.343813525699609,0.538969909897343,0.0277879110755027,0.998419475690512,"Not Significant"
"MRPL32",-0.299276302872964,0.540275518788642,0.293117498268727,0.848618838385101,"Not Significant"
"ADGRG1",-0.358617025173034,0.540410228654687,0.0310171729248531,0.998419475690512,"Not Significant"
"ARL1",-0.332922607973039,0.540647415769698,0.000818457883750592,0.998419475690512,"Not Significant"
"SMURF2",-0.303048446587608,0.540982438576253,0.140507744424939,0.767643909690772,"Not Significant"
"SGF29",0.302281760249712,0.543551009280855,-0.0424857946001845,0.998419475690512,"Not Significant"
"RACK1",-0.16859857756954,0.544864630846483,0.774872787824671,0.579402613802489,"Not Significant"
"MAST4",-0.345908813197749,0.547430021676618,0.0144674839525656,0.998419475690512,"Not Significant"
"RPE",-0.294232375210804,0.548388436035704,0.120582541405163,0.998419475690512,"Not Significant"
"NR1H2",-0.171167807365155,0.548388436035704,0.0574906753175465,0.998419475690512,"Not Significant"
"PDE4A",0.210316555042026,0.548710159265014,-0.0813241696229224,0.998419475690512,"Not Significant"
"AP2A2",-0.206377166151569,0.548905864115557,0.268476338510473,0.998419475690512,"Not Significant"
"PIK3IP1",0.199500099719019,0.550113215468162,-0.0879360408080926,0.998419475690512,"Not Significant"
"CDH3",-0.47930807117514,0.550329028721273,0.0957474941091355,0.998419475690512,"Not Significant"
"RPS20",-0.231079614568216,0.550329028721273,0.31751000980155,0.994739550495444,"Not Significant"
"PPA2",0.27447929221654,0.552043656238904,-0.105272422833213,0.998419475690512,"Not Significant"
"NAAA",0.308037176050787,0.552842277803083,-0.491341432739103,0.702886689041492,"Not Significant"
"DDT",0.286038884608037,0.554182863365549,-0.0453966948350789,0.998419475690512,"Not Significant"
"BMF",0.299593077362743,0.555725651309368,-0.0147074132320795,0.998419475690512,"Not Significant"
"CP",-0.345216977338568,0.55609654083198,0.0870258804595331,0.998419475690512,"Not Significant"
"ANKRD46",-0.356446017876671,0.556991127531145,0.0115655316619892,0.998419475690512,"Not Significant"
"DENR",0.19762168001644,0.557473812400589,-0.273346108249194,0.447873601337046,"Not Significant"
"DHX38",-0.157077335466617,0.557473812400589,0.0629091439776233,0.998419475690512,"Not Significant"
"WDR18",-0.341985445187816,0.557473812400589,0.105933408481985,0.998419475690512,"Not Significant"
"LIMD1",-0.214917480384107,0.55811404973347,0.136317858529947,0.998419475690512,"Not Significant"
"UBE2A",0.163100930055936,0.558167775227517,-0.00365470928204865,0.998419475690512,"Not Significant"
"BID",0.296631632444789,0.558450885254771,-0.0371975665261365,0.998419475690512,"Not Significant"
"GALNT11",-0.192884758265685,0.55860269650721,0.0229231269231704,0.998419475690512,"Not Significant"
"RRAGC",0.247632325658429,0.559704312135425,-0.0187379030119825,0.998419475690512,"Not Significant"
"MAPK9",-0.262643356774376,0.559822771339816,0.0986087142760109,0.998419475690512,"Not Significant"
"ZFAND5",-0.188280781755414,0.560092290295574,0.0197396345923752,0.998419475690512,"Not Significant"
"DAPK3",0.211897196352418,0.560092290295574,-0.00336710761896004,0.998419475690512,"Not Significant"
"SNX1",0.208448869657075,0.560532351229208,-0.0404917410761363,0.998419475690512,"Not Significant"
"CCL24",-0.544540596287899,0.561765814069269,0.017190946071693,0.998419475690512,"Not Significant"
"LRRC25",0.258124608746073,0.561934147979091,-0.0155230672754005,0.998419475690512,"Not Significant"
"RPS6KA3",0.177408009736672,0.562495109802757,-0.020704971263148,0.998419475690512,"Not Significant"
"MST1",-0.471335035782326,0.563155825068977,0.112228385717074,0.998419475690512,"Not Significant"
"RASA1",-0.197504062518515,0.564436800248086,0.0627500076609254,0.998419475690512,"Not Significant"
"MTRF1L",0.268053279663241,0.565095507162535,-0.0307544983242381,0.998419475690512,"Not Significant"
"BRF1",-0.280012355002785,0.565095507162535,6.35727772225068e-05,0.999630123061287,"Not Significant"
"HNRNPC",0.187776797411472,0.565095507162535,-0.00987105088723721,0.998419475690512,"Not Significant"
"COPS7B",-0.266103417665839,0.565435608409581,0.0844908332844059,0.998419475690512,"Not Significant"
"PRPF19",-0.236162737875901,0.565700329454,0.352962553111987,0.907520138716496,"Not Significant"
"KIF1C",-0.196197843489368,0.566326918186794,0.000520693787520628,0.998433450236531,"Not Significant"
"SNAP29",0.213928759738488,0.566573103840734,-0.0287425550803015,0.998419475690512,"Not Significant"
"PRKCSH",-0.174350401519571,0.566573103840734,0.0722089867861617,0.998419475690512,"Not Significant"
"KIF23",-0.342002667350608,0.567108953499882,0.128410171441562,0.998419475690512,"Not Significant"
"OLA1",-0.20029103368702,0.567715385178051,0.283424610866948,0.998419475690512,"Not Significant"
"MZB1",-0.664418211983727,0.567923314404116,0.306898842194096,0.579402613802489,"Not Significant"
"TIMP1",-0.309430407230997,0.5680727260772,0.216960261100389,0.998419475690512,"Not Significant"
"AUH",-0.30256719296737,0.568465747705729,0.0484427239269837,0.998419475690512,"Not Significant"
"TSG101",0.254632508586201,0.569007414750948,-0.282635974342274,0.998419475690512,"Not Significant"
"BCL7A",-0.287659091668231,0.570976244371253,0.415530959681211,0.652101980055702,"Not Significant"
"DCTN6",-0.232755800611996,0.571217105796823,0.103746098822726,0.998419475690512,"Not Significant"
"GABBR1",0.410154429546462,0.572716981638052,-0.0169706115687727,0.998419475690512,"Not Significant"
"TINF2",0.179017195989314,0.572750322671929,-0.0276989088058352,0.998419475690512,"Not Significant"
"PCBD2",-0.269996883028985,0.572989446306399,0.0802983627274168,0.998419475690512,"Not Significant"
"JPH3",0.575000606432879,0.573199797744596,-0.00922691966097336,0.998419475690512,"Not Significant"
"NARS1",-0.21486564295096,0.576428820803525,0.230790308595304,0.998419475690512,"Not Significant"
"EDF1",-0.243777465044347,0.577532143838557,0.0950882573453719,0.998419475690512,"Not Significant"
"RBKS",0.362279973684397,0.577575605029688,-0.0625918193013138,0.998419475690512,"Not Significant"
"EEF1A1",-0.212118199319954,0.577972073535509,0.258669709445779,0.849533369989811,"Not Significant"
"COLGALT1",-0.198021702622344,0.578313264466352,0.328400213347751,0.951348538431534,"Not Significant"
"USP4",-0.182438359816316,0.581215022313811,0.176994999815325,0.998419475690512,"Not Significant"
"CFL2",0.368602004945334,0.581215022313811,-0.161723909094071,0.998419475690512,"Not Significant"
"CPTP",-0.2189268932837,0.581215022313811,0.0269005748684882,0.998419475690512,"Not Significant"
"AP1G2",-0.175544285443845,0.581215022313811,0.106267229221181,0.998419475690512,"Not Significant"
"RRAS",0.287016895541427,0.581817446268353,-0.0620474107377234,0.998419475690512,"Not Significant"
"MVB12B",0.320846862738599,0.582142493323301,-0.0689881578766278,0.998419475690512,"Not Significant"
"LRP5",-0.39907475160084,0.582160290388275,0.0803464072062916,0.998419475690512,"Not Significant"
"RPS5",-0.26108557554143,0.582160290388275,0.106124806180524,0.998419475690512,"Not Significant"
"TOMM20",-0.215875898262602,0.583320980228098,0.0405621956200343,0.998419475690512,"Not Significant"
"COPS8",-0.251864657541794,0.583429942564701,0.143039570386025,0.998419475690512,"Not Significant"
"SAP30L",0.284050541456399,0.584675587902789,-0.0327059125136078,0.998419475690512,"Not Significant"
"PRMT2",0.139738481167281,0.584804891931467,-0.0605621739695562,0.998419475690512,"Not Significant"
"SDCBP",0.213852799353743,0.586242363118376,-0.140891040752506,0.998419475690512,"Not Significant"
"GAS6",0.243772878989717,0.586420303061883,-0.240839008240576,0.327559834846293,"Not Significant"
"PPARA",-0.24917955685998,0.586420303061883,0.280051761988759,0.595986518586414,"Not Significant"
"MGAT2",0.332503594345678,0.588950045401592,-0.0422552366773526,0.998419475690512,"Not Significant"
"NOP16",-0.311132643765202,0.588956238417755,0.0801521539784974,0.998419475690512,"Not Significant"
