"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"REACTOME_DNA_REPLICATION","REACTOME_DNA_REPLICATION",158,0.502259500165022,2.07520310894156,4.60561534376027e-08,9.64797007356677e-07,9.64797007356678e-07,2297,"tags=34%, list=16%, signal=29%","H2AC19/CCNA1/H3C12/H2BC13/H2AC4/H4C14/H2BC17/H4C9/H3C11/H2AC14/H2BC3/H4C6/H3C13/H3C10/H2BC7/H2AC8/PSMA4/H4C13/H2AC20/H2BC6/H3C1/H2BC12/H2BC10/UBE2S/H2BC14/H2BC11/H4C1/H3C14/H3C15/UBE2D1/H2BC8/POLG2/H2BC9/H2BC15/H4C8/DBF4/H3C3/H3C2/KPNB1/GMNN/H2AC6/H2BC4/H4C2/CUL1/H3-3B/H2BC5/H3C7/H3C4/UBE2E1/H2BC21/GINS4/PSMA5/H3-3A/H4C3",0.719512826338911
"REACTOME_GPCR_LIGAND_BINDING","REACTOME_GPCR_LIGAND_BINDING",115,0.519003188323428,2.05258910947249,8.04215439841862e-07,1.37622783015192e-05,1.37622783015192e-05,1839,"tags=41%, list=13%, signal=36%","CXCL10/CXCL11/FFAR3/CXCL9/P2RY14/P2RY6/CCL5/CCL3L3/CCR5/CCL4/S1PR1/CCL3/PTGER2/CMKLR1/GNB4/CCR1/CXCR6/FFAR2/CCL7/CCR2/ADGRE1/CCL2/ADM/EDN1/P2RY11/P2RY13/HCAR3/CCR7/PTCH2/GPR35/GNG5/LPAR1/INSL3/GNG2/CYSLTR1/ECE1/HCAR2/PTAFR/NTSR1/CCRL2/GPR183/ADORA2A/ADGRE2/PTGER4/ADGRE5/GNG10/P2RY10",0.659444398037935
"REACTOME_MITOCHONDRIAL_TRANSLATION","REACTOME_MITOCHONDRIAL_TRANSLATION",107,-0.498554479000915,-2.04802849007126,4.89225198416881e-07,8.61461762429725e-06,8.61461762429725e-06,3883,"tags=57%, list=28%, signal=41%","MRPL15/MRPS10/MRPS25/MRPS31/MRPL13/MRPL1/MRPS17/TUFM/MRPL32/MRPL12/GFM1/MRPS30/MT-ND4/MT-CO1/MRPS16/MT-ATP8/MRPL43/MRPL24/PTCD3/MRRF/MIEF1/MT-ND4L/MRPL36/MRPL39/MRPL14/MRPL19/MRPL30/MT-ND6/MRPL20/MRPL46/MRPL40/GFM2/MRPL49/MT-ND5/MRPS34/MRPL23/MRPS28/MTIF2/MRPS23/MT-ND2/MT-ND3/MT-CO3/MRPS12/MRPL57/MRPL33/MRPL37/MRPS33/MRPL34/MT-CYB/MRPL3/MRPS2/MRPS35/MTFMT/MRPL4/MRPL35/MRPS15/MRPS18B/MRPL11/MRPL41/MRPL55/MRPS27",0.659444398037935
"REACTOME_DEUBIQUITINATION","REACTOME_DEUBIQUITINATION",230,0.464747638378673,2.03460430308972,4.52578875139716e-09,1.22196296287723e-07,1.22196296287723e-07,3410,"tags=35%, list=24%, signal=27%","H2AC19/USP18/IFIH1/CCNA1/STAMBPL1/H2BC13/H2AC17/H2AC4/H2AC16/H2BC17/H2AC14/H2BC3/H2BC7/H2AC8/PSMA4/H2AC12/H2AC11/VCPIP1/H2AC20/H2AC21/H2BC6/H2BC12/SIAH2/H2BC10/BIRC3/H2BC14/H2BC11/USP25/H2AC13/RIPK1/TRIM25/UBE2D1/H2BC8/H2BC9/H2BC15/CYLD/MAT2B/NFKBIA/TNKS2/TNFAIP3/H2AC6/BIRC2/RIPK2/H2BC4/TRAF3/ATXN7/H2BC5/USP15/USP20/H2BC21/SMAD3/BABAM2/CFTR/RNF146/OTUD5/PSMA5/TGFB1/PSMA1/NOD1/ACTB/H2BC18/FOXO4/PSMA2/PSMB3/TNIP3/EP300/SNX3/PSMB7/STAM2/NEDD8/PSMC6/TRAF6/KAT2B/PSMA3/UBC/TRAF2/TAF10/TNIP1/SMAD7/INO80D/HIF1A",0.761460801445585
"REACTOME_SYNDECAN_INTERACTIONS","REACTOME_SYNDECAN_INTERACTIONS",18,-0.715430998600821,-2.02978504834758,0.000313534498913134,0.00307213238854402,0.00307213238854402,1723,"tags=50%, list=12%, signal=44%","THBS1/ITGA6/COL1A1/TNC/ITGB4/SDC4/SDC2/ITGB5/FN1",0.49849310876659
"REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS","REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS",42,-0.585794118287231,-2.02943405577323,4.92701566644519e-05,0.000586894513208912,0.000586894513208912,1836,"tags=45%, list=13%, signal=39%","LAMA5/LAMB2/THBS1/ITGA6/DMD/DDR1/LAMB3/COL1A1/TNC/ITGB4/SDC4/LAMB1/SDC2/HSPG2/LAMC2/ITGB5/DTNA/NRXN1/FN1",0.557332238758646
"REACTOME_SIGNALING_BY_INTERLEUKINS","REACTOME_SIGNALING_BY_INTERLEUKINS",369,0.442573504237308,2.02630293968365,1e-10,4.86e-09,4.86e-09,3183,"tags=38%, list=23%, signal=30%","CXCL10/USP18/SOCS1/IL27/MAP2K6/EBI3/TIFA/STAT2/H3C12/STAT1/CCL5/IL2RB/CCL3L3/IL2RA/CCR5/IL21R/H3C11/CCL4/S1PR1/STAT4/CCL3/NLRC5/IL32/IL1RN/H3C13/H3C10/PSMA4/LCK/IL15RA/CISH/CCR1/BATF/H3C1/CCR2/LCN2/PIM1/IRF4/MMP9/CSF2RB/CCL2/PSME2/JAK2/CASP1/IL3RA/LGALS9/S100A12/H3C14/H3C15/F13A1/IL6/JAK3/STXBP2/IL15/CSF1/IL7/IRAK2/GSDMD/SOCS3/H3C3/TNF/H3C2/IL12RB2/CASP3/INPP5D/N4BP1/MAPK14/CSF3R/RELA/NFKBIA/LMNB1/MUC1/RIPK2/MEF2A/ICAM1/CUL1/PTAFR/CSF3/IL17RA/HCK/LYN/H3C7/H3C4/NFKB2/FSCN1/IL18BP/PELI1/IL16/SMAD3/IL10RB/CNN2/IL18RAP/BIRC5/IL18R1/IL10RA/TAB2/IL1R2/JUNB/CDKN1A/IL1RL1/STX3/HNRNPF/PSMA5/ITGB2/IL23A/CD80/SOD2/TGFB1/NFKBIB/GRB2/PSMA1/NOD1/PIK3CA/IL10/CREB1/RAP1B/TBK1/DUSP6/BOLA2B/PSMA2/PSMB3/BCL2L1/HGF/CEBPD/CASP8/MCL1/TAB3/PSMB7/PTPN7/DUSP3/ITGAM/PSMC6/TRAF6/PTPN6/FPR1/RBX1/SOS2/PPP2R5D/IL2RG/IL6ST/PSMA3",NA
"REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT","REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT",83,0.529933383825938,2.00859191401124,1.43038842019842e-05,0.000190980431927592,0.000190980431927592,2385,"tags=37%, list=17%, signal=31%","CCNA1/H2BC13/H4C14/H2BC17/H4C9/H2BC3/H4C6/NBN/H2BC7/H4C13/H2BC6/RMI2/H2BC12/H2BC10/H2BC14/H2BC11/H4C1/H2BC8/H2BC9/H2BC15/H4C8/H2BC4/H4C2/H2BC5/BLM/ATR/H2BC21/CCNB1/BABAM2/H4C3/PIAS4",0.593325476396405
"REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS","REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS",123,0.498866256781609,2.00733917623225,1.53567545304487e-06,2.48779423393269e-05,2.48779423393269e-05,1845,"tags=33%, list=13%, signal=29%","H2AC19/H3C12/H2BC13/H2AC4/H4C14/H2BC17/H4C9/H3C11/H2AC14/H2BC3/H4C6/H3C13/H3C10/SMARCD3/H2BC7/H2AC8/H4C13/H2AC20/H2BC6/H3C1/PIWIL4/H2BC12/H2BC10/H2BC14/H2BC11/H4C1/H3C14/H3C15/H2BC8/H2BC9/H2BC15/H4C8/H3C3/H3C2/H2AC6/H2BC4/H4C2/H3-3B/H2BC5/H3C7/H3C4",0.643551836150722
"REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION","REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION",132,0.488835409716985,2.00255028755248,8.46706909586321e-07,1.42881790992692e-05,1.42881790992692e-05,1845,"tags=32%, list=13%, signal=28%","H2AC19/H3C12/H2BC13/MOV10/H2AC4/H4C14/H2BC17/H4C9/H3C11/H2AC14/H2BC3/H4C6/H3C13/H3C10/H2BC7/H2AC8/H4C13/H2AC20/H2BC6/H3C1/H2BC12/H2BC10/H2BC14/H2BC11/H4C1/H3C14/H3C15/H2BC8/H2BC9/H2BC15/H4C8/H3C3/H3C2/JUND/USF1/H2AC6/H2BC4/H4C2/H3-3B/H2BC5/H3C7/H3C4",0.659444398037935
"REACTOME_METALLOPROTEASE_DUBS","REACTOME_METALLOPROTEASE_DUBS",34,0.63905390536458,1.99251979951671,0.000283977642268828,0.00282813799472644,0.00282813799472644,948,"tags=35%, list=7%, signal=33%","H2AC19/STAMBPL1/H2AC17/H2AC4/H2AC16/H2AC14/H2AC8/H2AC12/H2AC11/H2AC20/H2AC21/H2AC13",0.49849310876659
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_INTEGUMENTARY_SYSTEM","REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_INTEGUMENTARY_SYSTEM",40,-0.582413872278459,-1.98716613552194,9.35529413225698e-05,0.00104281489639378,0.00104281489639378,1935,"tags=48%, list=14%, signal=41%","ALDH1A3/KRT18/KRT8/ITGA6/TFAP2A/TFRC/MFGE8/ITGB4/CDH1/ERBB2/AQP3/EGFR/YAP1/DMKN/KRT15/KRT14/FABP5/ALDH1A1/MME",0.538434096309916
"REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS",96,0.516712434195213,1.98433850434695,2.97032776883829e-06,4.51118529892315e-05,4.51118529892315e-05,1741,"tags=39%, list=12%, signal=34%","CXCL10/CXCL11/FFAR3/CXCL9/P2RY14/P2RY6/CCL5/CCL3L3/CCR5/CCL4/S1PR1/CCL3/PTGER2/CMKLR1/CCR1/CXCR6/FFAR2/CCL7/CCR2/CCL2/EDN1/P2RY11/P2RY13/HCAR3/CCR7/GPR35/LPAR1/INSL3/CYSLTR1/ECE1/HCAR2/PTAFR/NTSR1/CCRL2/GPR183/ADORA2A/PTGER4",0.627256739718528
"REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL","REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL",12,-0.780394896881984,-1.97333115438125,0.00026531509695825,0.00266411440334111,0.00266411440334111,106,"tags=33%, list=1%, signal=33%","AKR1C1/AKR1C2/AKR1C3/CYP27A1",0.49849310876659
"REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT","REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT",169,0.468598645888805,1.97001757884004,2.30653548404712e-07,4.24612214108675e-06,4.24612214108675e-06,1845,"tags=30%, list=13%, signal=26%","H2AC19/H3C12/H2BC13/H2AC4/H4C14/H2BC17/H4C9/H3C11/H2AC14/H2BC3/H4C6/H3C13/H3C10/H2BC7/H2AC8/PSMA4/H4C13/H2AC20/H2BC6/H3C1/H2BC12/H2BC10/FRAT1/H2BC14/H2BC11/H4C1/H3C14/H3C15/H2BC8/H2BC9/H2BC15/RUNX3/H4C8/H3C3/H3C2/LEF1/XIAP/TCF7/TNKS2/FRAT2/H2AC6/TLE4/H2BC4/H4C2/TCF4/H3-3B/H2BC5/CSNK1G2/H3C7/H3C4",0.690132458796796
"REACTOME_CO_INHIBITION_BY_PD_1","REACTOME_CO_INHIBITION_BY_PD_1",195,0.454523281157309,1.96492708454966,3.1679336618798e-07,5.66035205762347e-06,5.66035205762347e-06,1849,"tags=30%, list=13%, signal=27%","H2AC19/CD3E/CD3D/CD274/IRF1/H3C12/STAT1/H2BC13/MOV10/H2AC4/H4C14/H2BC17/H4C9/H3C11/H2AC14/H2BC3/H4C6/H3C13/H3C10/H2BC7/H2AC8/PSMA4/LCK/CD247/H4C13/H2AC20/H2BC6/H3C1/H2BC12/H2BC10/H2BC14/H2BC11/CD3G/H4C1/H3C14/H3C15/ATF3/H2BC8/H2BC9/H2BC15/H4C8/EZH2/H3C3/H3C2/JUND/LEF1/TCF7/RELA/PDCD1LG2/H2AC6/PDCD1/H2BC4/H4C2/CUL1/H3-3B/H2BC5/H3C7/H3C4/NFKB2",0.674962860011025
"REACTOME_NON_CANONICAL_INFLAMMASOME_ACTIVATION","REACTOME_NON_CANONICAL_INFLAMMASOME_ACTIVATION",14,0.762579292398327,1.96271789115753,0.000347986098719413,0.00332915834601644,0.00332915834601644,1609,"tags=57%, list=12%, signal=51%","GBP4/GBP1/GBP3/GBP2/CASP5/GSDMD/CASP3/SERPINB1",0.49849310876659
"REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS","REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS",84,0.523371075725515,1.96179767969336,2.87513657784893e-05,0.000363884473134005,0.000363884473134005,2385,"tags=37%, list=17%, signal=31%","CCNA1/H2BC13/H4C14/H2BC17/H4C9/H2BC3/H4C6/NBN/H2BC7/H4C13/H2BC6/RMI2/H2BC12/H2BC10/H2BC14/H2BC11/H4C1/H2BC8/H2BC9/H2BC15/H4C8/H2BC4/H4C2/H2BC5/BLM/ATR/PPP4R2/H2BC21/BABAM2/H4C3/PIAS4",0.575610261071129
"REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION","REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION",83,-0.492175497586916,-1.95862889519073,1.94230691778355e-05,0.000256511185337718,0.000256511185337718,4133,"tags=58%, list=30%, signal=41%","MRPS21/MRPL18/MRPL15/MRPS10/MRPS25/MRPS31/MRPL13/MRPL1/MRPS17/TUFM/MRPL32/MRPL12/GFM1/MRPS30/MRPS16/MRPL43/MRPL24/PTCD3/MRPL36/MRPL39/MRPL14/MRPL19/MRPL30/MRPL20/MRPL46/MRPL40/MRPL49/MRPS34/MRPL23/MRPS28/MRPS23/MRPS12/MRPL57/MRPL33/MRPL37/MRPS33/MRPL34/MRPL3/MRPS2/MRPS35/MRPL4/MRPL35/MRPS15/MRPS18B/MRPL11/MRPL41/MRPL55/MRPS27",0.575610261071129
"REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION","REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION",19,0.696022087099279,1.95279965130187,0.000961146827774444,0.00789049591720236,0.00789049591720236,3183,"tags=63%, list=23%, signal=49%","PSMB9/PSMB8/PSMA4/PSME2/PSME1/PSMA5/PSMA1/PSMA2/PSMB3/PSMB10/PSMB7/PSMA3",0.477270815362862
"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY","REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY",12,-0.769294549454389,-1.94526246570729,0.00051711866791382,0.00472405399635557,0.00472405399635557,500,"tags=42%, list=4%, signal=40%","A2M/ZDHHC8/APOE/APOC2/APOC1",0.477270815362862
"REACTOME_TOLL_LIKE_RECEPTOR_CASCADES","REACTOME_TOLL_LIKE_RECEPTOR_CASCADES",147,0.473259746030127,1.94424760406208,1.73049306254328e-06,2.76651193551327e-05,2.76651193551327e-05,3842,"tags=48%, list=28%, signal=35%","USP18/SOCS1/IRF7/MAP2K6/TIFA/TLR8/NLRC5/S100A8/S100A9/BIRC3/TLR1/S100A12/LY96/BPI/RIPK1/UBE2D1/UNC93B1/IRAK2/GSDMD/TLR5/N4BP1/IKBKE/MAPK14/RELA/NFKBIA/TICAM1/BIRC2/RIPK2/TANK/TRAF3/MEF2A/MAP3K1/IRF3/CUL1/TLR10/CTSS/LGMN/OPTN/NFKB2/PELI1/RIPK3/TAB2/ITGB2/NFKBIB/UBE2D3/NOD1/CREB1/TBK1/DUSP6/BTK/CASP8/TAB3/DUSP3/ITGAM/TRAF6/PPP2R5D/DUSP4/UBC/TRAF2/IRF5/FADD/TNIP2/IKBKB/FOS/NOD2/TLR2/SLC15A4/MAPKAPK2/IRAK3/CD14/NKIRAS2",0.643551836150722
"REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL","REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL",53,-0.530790447570204,-1.94419726124744,6.83126811570345e-05,0.0007904753105314,0.0007904753105314,4029,"tags=60%, list=29%, signal=43%","TRMT112/NOP58/PWP2/WDR46/RPS6/FBL/NOP2/NOP56/NOC4L/BUD23/DDX47/WDR75/NOP14/DIMT1/WDR43/WDR36/TBL3/NAT10/NOL11/PDCD11/MPHOSPH10/SNU13/NOL6/UTP3/IMP3/HEATR1/IMP4/NHP2/PNO1/GAR1/EMG1/RCL1",0.538434096309916
"REACTOME_TIGHT_JUNCTION_INTERACTIONS","REACTOME_TIGHT_JUNCTION_INTERACTIONS",14,-0.727184514451974,-1.93489682479337,0.000924790220391375,0.00774910426052083,0.00774910426052083,2998,"tags=86%, list=22%, signal=67%","CLDN7/CLDN23/CLDN12/PRKCI/CLDN4/F11R/PARD6B/CRB3/PATJ/CLDN3/PARD3/CLDN1",0.477270815362862
"REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ","REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ",62,0.540461420789319,1.93083762568591,0.000121011115185625,0.00130113721195164,0.00130113721195164,2395,"tags=44%, list=17%, signal=36%","H2BC13/H4C14/H2BC17/H4C9/H2BC3/H4C6/NBN/H2BC7/H4C13/H2BC6/H2BC12/H2BC10/H2BC14/H2BC11/H4C1/H2BC8/H2BC9/H2BC15/H4C8/H2BC4/H4C2/H2BC5/H2BC21/BABAM2/H4C3/PIAS4/LIG4",0.538434096309916
"REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM","REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM",25,-0.624168823391398,-1.92591288359003,0.000842261070561458,0.00715627413099421,0.00715627413099421,1778,"tags=36%, list=13%, signal=31%","OSBPL1A/HSD17B4/OSBPL6/ABCC3/AKR1C1/AKR1C2/FABP6/AKR1C3/CYP27A1",0.477270815362862
"REACTOME_TELOMERE_MAINTENANCE","REACTOME_TELOMERE_MAINTENANCE",96,0.501319190421225,1.92522359960289,1.03410453817868e-05,0.000142776933396261,0.000142776933396261,1806,"tags=31%, list=13%, signal=27%","H2AC19/CCNA1/H2BC13/H2AC4/H4C14/H2BC17/H4C9/H2AC14/H2BC3/H4C6/H2BC7/H2AC8/H4C13/H2AC20/H2BC6/H2BC12/H2BC10/H2BC14/H2BC11/H4C1/H2BC8/H2BC9/H2BC15/H4C8/H2AC6/H2BC4/H4C2/H3-3B/H2BC5/BLM",0.593325476396405
"REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS","REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS",46,-0.539605144772029,-1.92429893441562,0.000301399695347402,0.0029772408930658,0.0029772408930658,2341,"tags=41%, list=17%, signal=34%","CYP2C9/POR/CYB5R3/FDX1/ADH5/CYP3A5/FDXR/CYP4F12/BPHL/ALDH3A1/CYP4B1/CYP2F1/CYP2B6/ALDH2/EPHX1/ALDH1A1/CES1/CYP27A1/AOC3",0.49849310876659
"REACTOME_METABOLISM_OF_PORPHYRINS","REACTOME_METABOLISM_OF_PORPHYRINS",17,-0.694938948146519,-1.92096344604591,0.000686835095480465,0.00613606353682916,0.00613606353682916,2937,"tags=59%, list=21%, signal=46%","BLVRB/UROD/FLVCR1/UROS/HMOX1/FECH/HMOX2/SLCO2B1/PPOX/GSTA1",0.477270815362862
"REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS","REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS",30,0.614073109654623,1.91893444553656,0.00104012678086042,0.00848157072983497,0.00848157072983497,3532,"tags=57%, list=25%, signal=42%","TNFSF10/FAS/MLKL/BIRC3/RIPK1/XIAP/CFLAR/BIRC2/PELI1/RIPK3/UBE2L3/FLOT2/FLOT1/CASP8/UBC/TRAF2/FADD",0.45505986738723
"REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY","REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY",243,0.436333491766159,1.91526721432001,6.41536853294243e-08,1.29911212792084e-06,1.29911212792084e-06,2445,"tags=33%, list=18%, signal=27%","H2AC19/CD3E/CD3D/CD274/IRF1/H3C12/STAT1/CTLA4/H2BC13/MOV10/H2AC4/H4C14/H2BC17/H4C9/H3C11/H2AC14/H2BC3/H4C6/PRR5/H3C13/H3C10/H2BC7/H2AC8/PSMA4/LCK/CD247/H4C13/H2AC20/H2BC6/H3C1/H2BC12/H2BC10/ICOS/H2BC14/H2BC11/CD3G/H4C1/H3C14/H3C15/ATF3/H2BC8/H2BC9/H2BC15/H4C8/EZH2/H3C3/H3C2/JUND/LEF1/TCF7/RELA/PDCD1LG2/H2AC6/PDCD1/H2BC4/H4C2/CUL1/H3-3B/H2BC5/LYN/GRAP2/H3C7/H3C4/NFKB2/SRC/RICTOR/H2BC21/NFE2L2/TRIB3/CSK/PSMA5/H3-3A/H4C3/CD80/FOSB/GRB2/PSMA1/PRKAA1/PIK3CA",0.704975715167238
"REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING","REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING",22,0.671487595327,1.9135585536727,0.000767845819157726,0.00680972752026742,0.00680972752026742,1748,"tags=55%, list=13%, signal=48%","RBCK1/BIRC3/RIPK1/RNF31/CYLD/TNF/XIAP/IKBKE/TNFAIP3/BIRC2/OTUD1/OPTN",0.477270815362862
"REACTOME_CILIUM_ASSEMBLY","REACTOME_CILIUM_ASSEMBLY",152,-0.440444704167602,-1.91300461523719,1.47526599773481e-06,2.42308037881448e-05,2.42308037881448e-05,3199,"tags=37%, list=23%, signal=29%","FBF1/SEPTIN2/TUBG1/PKD2/ALMS1/DYNLL1/EXOC4/BBS9/ODF2/HDAC6/CEP41/DYNC2LI1/HAUS2/BBS5/BBS4/CCT4/NPHP4/TUBA1B/IFT57/CEP83/CEP290/HAUS8/IFT88/IFT80/IQCB1/IFT172/TUBB6/WDR19/CLUAP1/PKD1/KIF3A/IFT122/IFT81/LZTFL1/TTC8/IFT43/IFT27/NPHP1/CKAP5/BBS2/MKS1/CSNK1E/RPGRIP1L/IFT46/CETN2/TCTN2/TMEM67/TCTN1/IFT22/CEP70/UNC119B/IFT140/DYNC2H1/TRAF3IP1/B9D1/DYNLRB2",0.643551836150722
"REACTOME_ENTEROBACTERIAL_FACTORS_ANTAGONIZE_HOST_DEFENSE","REACTOME_ENTEROBACTERIAL_FACTORS_ANTAGONIZE_HOST_DEFENSE",14,0.741720670027068,1.90903220663781,0.000789565190749744,0.00690159501266863,0.00690159501266863,476,"tags=29%, list=3%, signal=28%","GBP4/GBP1/GBP3/GBP2",0.477270815362862
"REACTOME_ESR_MEDIATED_SIGNALING","REACTOME_ESR_MEDIATED_SIGNALING",185,0.448088203384455,1.90291019091486,7.8708083755142e-07,1.36614745374997e-05,1.36614745374997e-05,2909,"tags=38%, list=21%, signal=31%","H2AC19/H3C12/H2BC13/MOV10/H2AC4/H4C14/H2BC17/H4C9/H3C11/H2AC14/H2BC3/H4C6/H3C13/H3C10/H2BC7/H2AC8/H4C13/H2AC20/GNB4/H2BC6/H3C1/H2BC12/MMP9/H2BC10/H2BC14/SPHK1/H2BC11/H4C1/H3C14/H3C15/H2BC8/H2BC9/H2BC15/H4C8/SRF/GNG5/H3C3/H3C2/JUND/GNG2/USF1/H2AC6/H2BC4/H4C2/H3-3B/H2BC5/GNG10/H3C7/H3C4/SRC/H2BC21/CDKN1B/NRAS/NCOA3/TFF3/H3-3A/H4C3/FOSB/PIK3CA/CREB1/GNAI3/POLR2A/EP300/MED1/PTGES3/RAD21/FKBP5/S1PR3/NCOA2/GNB1/SP1",0.659444398037935
"REACTOME_DENGUE_VIRUS_HOST_INTERACTIONS","REACTOME_DENGUE_VIRUS_HOST_INTERACTIONS",266,0.428886685488016,1.90040785360138,7.49073294688502e-08,1.49200664433857e-06,1.49200664433857e-06,1875,"tags=22%, list=13%, signal=20%","H2AC19/IFIH1/PML/STAT2/H3C12/H2BC13/H2AC17/H2AC4/H2AC16/H4C14/H2BC17/H4C9/H3C11/H2AC14/H2BC3/H4C6/PRR5/H3C13/H3C10/H2BC7/H2AC8/H2AC12/H2AC11/CGAS/H4C13/H2AC20/H2AC21/H2BC6/H3C1/H2BC12/MMP9/DYNLT1/H2BC10/H2BC14/H2BC11/H4C1/LY96/H3C14/H3C15/H2AC13/RIPK1/TRIM25/H2BC8/H2BC9/H2BC15/H4C8/H3C3/H3C2/IKBKE/NFKBIA/H2AC6/H2BC4/CLU/H4C2/PAF1/H2BC5/H3C7/H3C4/RICTOR",0.704975715167238
"REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES","REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES",31,0.612139736686199,1.89860895805862,0.00110326489757556,0.0089341278521128,0.0089341278521128,864,"tags=45%, list=6%, signal=42%","CXCL10/CXCL11/CXCL9/CCL5/CCL3L3/CCR5/CCL4/CCL3/CCR1/CXCR6/CCL7/CCR2/CCL2/CCR7",0.45505986738723
"REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS","REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS",20,-0.645656937279476,-1.89756105750545,0.00166711056216621,0.0123645305543761,0.0123645305543761,1778,"tags=35%, list=13%, signal=31%","OSBPL1A/HSD17B4/OSBPL6/AKR1C1/AKR1C2/AKR1C3/CYP27A1",0.45505986738723
"REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS","REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS",31,-0.580244658569653,-1.88601407428018,0.00111056529309338,0.0089341278521128,0.0089341278521128,1476,"tags=42%, list=11%, signal=38%","HYOU1/HBA2/COL1A1/SCARB1/HBA1/COLEC12/SCGB3A2/LRP1/APOE/CD36/MSR1/MARCO/SPARC",0.45505986738723
"REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES","REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES",11,-0.757681735866515,-1.88333757981111,0.00190073598066772,0.0137463941459005,0.0137463941459005,383,"tags=36%, list=3%, signal=35%","PCSK6/PCSK5/LPL/APOC2",0.45505986738723
"REACTOME_REGULATION_OF_IFNA_IFNB_SIGNALING","REACTOME_REGULATION_OF_IFNA_IFNB_SIGNALING",12,0.752097238562719,1.88249151273612,0.00232890234511956,0.0164512578448853,0.0164512578448853,163,"tags=33%, list=1%, signal=33%","USP18/SOCS1/STAT2/STAT1",0.431707695803346
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES","REACTOME_DEVELOPMENTAL_CELL_LINEAGES",65,-0.499557617444501,-1.87967751491237,8.48766055917266e-05,0.000963785755083624,0.000963785755083624,1935,"tags=43%, list=14%, signal=37%","ALDH1A3/LAMA5/LAMB2/KRT18/KRT8/ITGA6/TFAP2A/LAMB3/COL1A1/TFRC/MFGE8/CA2/ITGB4/CDH1/ERBB2/AQP3/EGFR/YAP1/DMKN/LAMB1/KRT15/LAMC2/KRT14/FABP5/ALDH1A1/MME/PROM1/FN1",0.538434096309916
