"sample_name","name","tax_id","tax_level","genus_tax_id","common_name","category","nt_count","nt_rpm","nt_contigs","nt_contig_r","nt_percent_identity","nt_alignment_length","nr_count","nr_rpm","nr_contigs","nr_contig_r","nr_percent_identity","expected_bg_count","p_val","p_adj"
"P197","Campylobacter concisus",199,1,194,"","bacteria",20,0.462517747,NA,NA,96.0542,148.55,14,0.323762423,NA,NA,99.5714,11.0283843675896,0.162786270329751,0.186949857331823
"P197","Streptococcus anginosus",1328,1,1301,"","bacteria",8530,197.263819,8,8145,99.8713,1574.68,3776,87.3233506,4,3532,95.4686,7.61595958520753,0,0
"P197","Streptococcus intermedius",1338,1,1301,"","bacteria",40,0.925035494,NA,NA,97.83,115.025,1710,39.54526735,1,1684,91.7882,5.2989390738307,0.0009532730481291,0.00142990957219365
"P197","Streptococcus constellatus",76860,1,1301,"","bacteria",33,0.763154282,NA,NA,98.6859,146.273,15,0.34688831,NA,NA,99.5489,13.0785966851137,0.0834752522638264,0.102470906378254
"P197","Streptococcus dysgalactiae",1334,1,1301,"","bacteria",28,0.647524846,NA,NA,100,118.786,0,0,NA,NA,0,1.13942849424623,1.64735214112945e-08,2.88286624697654e-08
"P197","Streptococcus gordonii",1302,1,1301,"","bacteria",5,0.115629437,NA,NA,99.44,77,5,0.115629437,NA,NA,94.44,9.08373345262454,0.529453948710593,0.576516521929312
"P197","Streptococcus pseudopneumoniae",257758,1,1301,"","bacteria",8,0.185007099,NA,NA,95.6,114.875,1,0.023125887,NA,NA,100,2.10647874801205,0.0313741432426751,0.0404561320760811
"P197","Streptococcus oralis",1303,1,1301,"","bacteria",8,0.185007099,NA,NA,99.6625,95.125,9,0.208132986,NA,NA,95.9778,25.9964064771629,0.704901018315059,0.745470861095781
"P197","Streptococcus mitis",28037,1,1301,"","bacteria",54,1.248797916,NA,NA,95.2167,94.2778,45,1.04066493,NA,NA,92.9627,28.7798445530633,0.154216965777254,0.179919793406796
"P197","Streptococcus pneumoniae",1313,1,1301,"","bacteria",154,3.56138665,NA,NA,99.193,91.7727,205,4.740806905,2,84,79.6147,30.5650100913929,0.00741878388455416,0.0101921610376585
"P197","Peptococcus niger",2741,1,2740,"","bacteria",81,1.873196875,2,63,88.9041,583.617,2,0.046251775,NA,NA,77.6,0,0,0
"P197","Gemella morbillorum",29391,1,1378,"","bacteria",1270,29.36987692,4,1160,98.2339,1686.32,6,0.138755324,NA,NA,99.6667,4.765229102627,9.46495499505176e-103,2.35821760046205e-102
"P197","Gemella sp. oral taxon 928",1785995,1,1378,"","bacteria",32,0.740028395,NA,NA,92.4156,82.5312,0,0,NA,NA,0,0,0,0
"P197","Anaerococcus prevotii",33034,1,165779,"","bacteria",946,21.87708942,2,884,91.6628,962.705,0,0,NA,NA,0,15.4054777454251,8.07093148559126e-26,1.62524236764646e-25
"P197","Anaerococcus mediterraneensis",1870984,1,165779,"","bacteria",57,1.318175578,1,9,94.2751,136.982,0,0,NA,NA,0,12.0580533998234,0.0105941925281626,0.0141576936512718
"P197","Fusobacterium nucleatum",851,1,848,"","bacteria",4819,111.4436511,8,4647,99.5203,2248.11,371,8.579704203,3,266,97.949,145.05651527279,1.09421378142556e-14,2.08895358272153e-14
"P197","Fusobacterium periodonticum",860,1,848,"","bacteria",13,0.300636535,1,6,98.1117,165,5,0.115629437,NA,NA,99.18,0.231753462121538,9.24426686003118e-11,1.72013573218302e-10
"P197","Fusobacterium hwasookii",1583098,1,848,"","bacteria",11,0.254384761,NA,NA,93.7,104,0,0,NA,NA,0,0,0,0
"P197","Eubacterium limosum",1736,1,1730,"","bacteria",170,3.931400848,4,154,89.1159,524,0,0,NA,NA,0,0.0728675899913643,3.49140226442674e-198,9.68370062020247e-198
"P197","Megasphaera micronuciformis",187326,1,906,"","bacteria",8,0.185007099,NA,NA,99.75,125.25,8,0.185007099,NA,NA,99.4625,0,0,0
"P197","Megasphaera elsdenii",907,1,906,"","bacteria",27,0.624398958,2,27,88.7854,322.556,0,0,NA,NA,0,0.889066985553959,1.00996839298237e-09,1.83290560207912e-09
"P197","Trichomonas vaginalis",5722,1,5721,"","eukaryota",16,0.370014197,1,4,96.2343,196.125,12,0.277510648,1,6,92.8947,0,0,0
"P197","Aminobacterium colombiense",81468,1,81466,"","bacteria",82,1.896322762,2,80,87.3705,853.841,0,0,NA,NA,0,0,0,0
"P197","Actinomyces timonensis",1288391,1,1654,"","bacteria",57,1.318175578,1,52,99.9877,336.596,4,0.092503549,NA,NA,96.475,0,0,0
"P197","Actinomyces meyeri",52773,1,1654,"","bacteria",699,16.16499525,4,623,93.7614,921.542,0,0,NA,NA,0,7.90726921909882,7.42543210123673e-36,1.58193988243739e-35
"P197","Actinomyces denticolens",52767,1,1654,"","bacteria",7,0.161881211,NA,NA,100,118.429,0,0,NA,NA,0,0,0,0
"P197","Actinomyces sp. oral taxon 180",651609,1,1654,"","bacteria",6,0.138755324,NA,NA,100,139.667,0,0,NA,NA,0,0,0,0
"P197","Actinomyces gaoshouyii",1960083,1,1654,"","bacteria",10,0.231258873,NA,NA,96.74,136.5,0,0,NA,NA,0,0,0,0
"P197","Actinomyces oris",544580,1,1654,"","bacteria",5,0.115629437,NA,NA,96.94,100,0,0,NA,NA,0,41.8273494865654,0.861371610481804,0.885465921264511
"P197","Actinomyces hongkongensis",178339,1,1654,"","bacteria",7,0.161881211,NA,NA,97.9714,112,0,0,NA,NA,0,1.99213527075162,0.0397521581466978,0.050813628239692
"P197","Slackia heliotrinireducens",84110,1,84108,"","bacteria",13,0.300636535,1,7,88.925,211.769,0,0,NA,NA,0,0,0,0
"P197","Lactobacillus reuteri",1598,1,1578,"","bacteria",1535,35.49823707,3,1411,99.4454,1129.08,43,0.994413156,NA,NA,90.8046,4.32273227431862,2.00628009072517e-135,5.17409076029122e-135
"P197","Lactobacillus johnsonii",33959,1,1578,"","bacteria",496,11.47044012,1,433,99.9466,1552.43,4,0.092503549,NA,NA,100,2.07804546584578,3.02777748654529e-83,7.29644738560913e-83
"P197","Lactobacillus amylophilus",1603,1,1578,"","bacteria",20,0.462517747,NA,NA,90.93,76.5,0,0,NA,NA,0,0,0,0
"P197","Barnesiella viscericola",397865,1,397864,"","bacteria",9,0.208132986,1,4,86.4898,125.111,0,0,NA,NA,0,1.19506581813408,0.00247429882929156,0.00353128085345494
"P197","Filifactor alocis",143361,1,44259,"","bacteria",78,1.803819213,3,24,97.4266,186.192,0,0,NA,NA,0,0.449780614895242,3.79481625162984e-40,8.20349983808215e-40
"P197","Alloscardovia omnicolens",419015,1,419014,"","bacteria",14,0.323762423,NA,NA,100,130.714,0,0,NA,NA,0,0,0,0
"P197","Clostridium botulinum",1491,1,1485,"","bacteria",8,0.185007099,NA,NA,94.2,74.75,1523,35.22072642,3,1515,73.3607,1.3924686414536,0.00811221295958071,0.0110416231949849
"P197","Fretibacterium fastidiosum",651822,1,1434006,"","bacteria",26,0.601273071,NA,NA,97.3334,145.769,22,0.508769521,NA,NA,98.6818,0,0,0
"P197","Veillonella rodentium",248315,1,29465,"","bacteria",34,0.78628017,1,34,93.45,687,2,0.046251775,NA,NA,100,0,0,0
"P197","Veillonella parvula",29466,1,29465,"","bacteria",11,0.254384761,NA,NA,97.5,103.182,1,0.023125887,NA,NA,100,19.6586553162649,0.545981941451168,0.59014224553913
"P197","Veillonella atypica",39777,1,29465,"","bacteria",29,0.670650733,2,18,98.7561,212.241,0,0,NA,NA,0,2.40561414396397,3.61636496475798e-05,5.7783222806459e-05
"P197","Mycoplasma anseris",92400,1,2093,"","bacteria",8,0.185007099,1,5,95.5269,181.75,0,0,NA,NA,0,0.0309419499618631,2.41992782239244e-14,4.56063320373959e-14
"P197","Mycoplasma hyosynoviae",29559,1,2093,"","bacteria",6,0.138755324,NA,NA,99.7833,110.333,0,0,NA,NA,0,0,0,0
"P197","Mycoplasma salivarium",2124,1,2093,"","bacteria",9,0.208132986,1,7,99.9222,241.778,0,0,NA,NA,0,0.718040033405499,0.000182316502313074,0.00028211079831602
"P197","Mycoplasma faucium",56142,1,2093,"","bacteria",6,0.138755324,1,6,99.569,232,0,0,NA,NA,0,0,0,0
"P197","Selenomonas sputigena",69823,1,970,"","bacteria",136,3.145120678,4,116,98.5851,382.419,1,0.023125887,NA,NA,95,0.525397737867495,6.76574565651793e-63,1.53009940232021e-62
"P197","Selenomonas sp. oral taxon 478",712538,1,970,"","bacteria",33,0.763154282,2,22,97.6982,284.061,0,0,NA,NA,0,0.109563431497612,1.61175496039765e-34,3.38468541683506e-34
"P197","Selenomonas sp. oral taxon 920",1884263,1,970,"","bacteria",19,0.439391859,1,17,98.4251,229.842,0,0,NA,NA,0,0.0560684951393099,5.35236713741212e-26,1.09277495722164e-25
"P197","Selenomonas sp. oral taxon 136",713030,1,970,"","bacteria",7,0.161881211,NA,NA,98.1,140.143,0,0,NA,NA,0,0.256248582186664,3.41720757719327e-06,5.64415184098214e-06
"P197","Selenomonas sp. oral taxon 126",712528,1,970,"","bacteria",5,0.115629437,NA,NA,96.32,111.2,0,0,NA,NA,0,0.101793169929375,6.90859950715795e-07,1.18088852040956e-06
"P197","Atopobium rimae",1383,1,1380,"","bacteria",6,0.138755324,NA,NA,100,150,0,0,NA,NA,0,0,0,0
"P197","Atopobium parvulum",1382,1,1380,"","bacteria",30,0.69377662,1,4,98.1487,138.133,2,0.046251775,NA,NA,100,1.61054880812848,4.22599447887768e-07,7.30848456935316e-07
"P197","Citrobacter freundii",546,1,544,"","bacteria",9,0.208132986,NA,NA,99.6111,123.556,0,0,NA,NA,0,4.87787057886499,0.156005830630029,0.180573677973341
"P197","Lachnospiraceae bacterium oral taxon 500",712991,1,-200186803,"","bacteria",18,0.416265972,NA,NA,99.0389,115.167,0,0,NA,NA,0,0,0,0
"P197","Staphylococcus pasteuri",45972,1,1279,"","bacteria",6,0.138755324,1,6,79.605,152,1,0.023125887,NA,NA,88,10.1922711535331,0.514612897235558,0.564538029056918
"P197","Butyrivibrio proteoclasticus",43305,1,830,"","bacteria",30,0.69377662,1,26,88.2867,441.067,0,0,NA,NA,0,0,0,0
"P197","Petrimonas mucosa",1642646,1,307628,"","bacteria",18,0.416265972,NA,NA,92.7111,73.5,0,0,NA,NA,0,2.27271644953638,0.0010965568464458,0.00161193856427533
"P197","Klebsiella aerogenes",548,1,570,"","bacteria",203,4.69455513,1,138,99.9734,280.537,20,0.462517747,NA,NA,99.48,81.2340070086005,0.0843468004882228,0.102470906378254
"P197","Klebsiella pneumoniae",573,1,570,"","bacteria",102,2.358840509,NA,NA,99.8529,128.775,39,0.901909606,NA,NA,96.3282,96.2606807165745,0.343156502505805,0.385068747086667
"P197","Tannerella forsythia",28112,1,195950,"","bacteria",209,4.833310454,4,152,99.6075,588.44,13,0.300636535,NA,NA,86.1385,0.195287432513091,1.90875544281342e-163,5.19605648321431e-163
"P197","Tannerella sp. oral taxon HOT-286",712710,1,195950,"","bacteria",72,1.665063889,4,49,94.751,216.667,3,0.069377662,NA,NA,100,0.669875367821043,4.17106527841351e-29,8.63586754826459e-29
"P197","[Clostridium] bolteae",208479,1,1506553,"","bacteria",21,0.485643634,1,21,87.216,485,10,0.231258873,NA,NA,90.42,2.66923143793401,0.00102583067866564,0.00152320312892777
"P197","[Clostridium] sphenoides",29370,1,1506553,"","bacteria",14,0.323762423,2,10,91.323,194,0,0,NA,NA,0,0,0,0
"P197","Enterobacter cloacae",550,1,547,"","bacteria",45,1.04066493,1,10,99.4518,140.556,46,1.063790818,1,10,100,168.875632494872,0.754701099472495,0.79168464636896
"P197","Haemophilus influenzae",727,1,724,"","bacteria",557,12.88111925,5,459,99.3755,710.305,114,2.636351157,1,32,85.4631,13.2741685151932,8.05455510234929e-18,1.55792052637545e-17
"P197","Haemophilus haemolyticus",726,1,724,"","bacteria",10,0.231258873,NA,NA,99.69,123,12,0.277510648,NA,NA,96.9083,0.972340348786538,0.000465269224573953,0.000705098721777022
"P197","Parvimonas micra",33033,1,543311,"","bacteria",20,0.462517747,NA,NA,97.425,103.25,2,0.046251775,NA,NA,83.65,3.91541832267312,0.00903142024618355,0.012179988772376
"P197","Ndongobacter massiliensis",1871025,1,1930845,"","bacteria",10,0.231258873,1,6,89.7702,123.8,0,0,NA,NA,0,0,0,0
"P197","Oryza sativa",4530,1,4527,"rice","eukaryota",15,0.34688831,2,10,99.82,104.133,0,0,NA,NA,0,41.5065474018959,0.676237030828921,0.720339445882981
"P197","Catonella morbi",43997,1,43996,"","bacteria",8,0.185007099,NA,NA,99.7,125.5,16,0.370014197,1,10,75.2019,0,0,0
"P197","Finegoldia magna",1260,1,150022,"","bacteria",132,3.052617129,4,66,98.9088,212.97,51,1.179420254,1,37,94.2377,11.5535623152274,2.06824183413658e-05,3.34100603975908e-05
"P197","Alkalitalea saponilacus",889453,1,1193324,"","bacteria",6,0.138755324,NA,NA,94,76.6667,0,0,NA,NA,0,2.05625975491594,0.0636809507289009,0.0800093996337473
"P197","Arcanobacterium haemolyticum",28264,1,28263,"","bacteria",6,0.138755324,NA,NA,87.6667,108,0,0,NA,NA,0,0,0,0
"P197","Herbinix luporum",1679721,1,1663717,"","bacteria",10,0.231258873,NA,NA,96.24,80,0,0,NA,NA,0,5.21925710033804,0.14661248193718,0.172416278758123
"P197","Candidatus Walczuchella monophlebidarum",1415657,1,1940138,"","bacteria",6,0.138755324,NA,NA,92.7167,73.5,0,0,NA,NA,0,0.190194560314261,2.99236938748823e-06,4.99861704500875e-06
"P197","Ezakiella massiliensis",1852374,1,1582879,"","bacteria",14,0.323762423,NA,NA,90.6857,77.1429,0,0,NA,NA,0,0.0437671316822072,3.18122546570291e-21,6.31946139808551e-21
"P197","Peptostreptococcus anaerobius",1261,1,1257,"","bacteria",9,0.208132986,NA,NA,97.4889,99.4444,0,0,NA,NA,0,0,0,0
"P197","Gardnerella vaginalis",2702,1,2701,"","bacteria",66,1.526308564,3,37,99.6276,208.106,12,0.277510648,NA,NA,90.3167,9.26755033368048,0.00119093531445909,0.00173334149728205
"P197","Neisseria elongata",495,1,482,"","bacteria",6,0.138755324,NA,NA,99.5333,150,0,0,NA,NA,0,14.1695859920764,0.614253259578576,0.659089263927377
"P197","Neisseria meningitidis",487,1,482,"","bacteria",5,0.115629437,NA,NA,100,128.2,4,0.092503549,NA,NA,97.9165,22.0659303100826,0.759370987333492,0.79168464636896
"P197","Paeniclostridium sordellii",1505,1,1849828,"","bacteria",6,0.138755324,NA,NA,92.8,77.6667,0,0,NA,NA,0,95.1169168921494,0.924420447471803,0.937171074333483
"P197","Anaerostipes hadrus",649756,1,207244,"","bacteria",6,0.138755324,NA,NA,95.2,81.3333,0,0,NA,NA,0,1.93647587436522,0.0554677234339322,0.0702909943516209
"P197","Leptotrichia sp. oral taxon 212",712357,1,32067,"","bacteria",13,0.300636535,NA,NA,96.7769,103.692,2,0.046251775,NA,NA,95.3,0.923582410436113,4.04674250073066e-05,6.39646395276782e-05
"P197","Leptotrichia buccalis",40542,1,32067,"","bacteria",20,0.462517747,3,17,94.4292,259.65,0,0,NA,NA,0,4.87273024909635,0.0208780934447039,0.0274024976461738
"P197","Rothia mucilaginosa",43675,1,32207,"","bacteria",28,0.647524846,NA,NA,99.3893,97.7143,0,0,NA,NA,0,28.5514403584559,0.366293159961428,0.407917382684318
"P197","Clostridioides difficile",1496,1,1870884,"","bacteria",7,0.161881211,NA,NA,94.9,116.143,20,0.462517747,1,14,68.34,1.14131522812985,0.00689106579908788,0.00955647804213131
"P197","Pseudonocardia dioxanivorans",240495,1,1847,"","bacteria",27,0.624398958,1,25,99.9259,87.037,0,0,NA,NA,0,3.95188598103697,0.00201279177974031,0.00290078815315516
"P202","Neisseria meningitidis",487,1,482,"","bacteria",241,5.285286381,NA,NA,99.6336,81.3319,41699,914.4861278,4,41599,98.9822,17.4205874455237,1.89760312093198e-06,3.76459973991345e-06
"P202","Neisseria mucosa",488,1,482,"","bacteria",28963,635.1773836,3,28902,99.5459,2859.66,1,0.021930649,NA,NA,100,58.8993139570612,1.46023202868976e-205,7.483689147035e-205
"P202","Neisseria subflava",28449,1,482,"","bacteria",13042,286.0195228,3,12693,99.4664,1491.06,45,0.9868792,NA,NA,96.8889,8.62235985451907,0,0
"P202","Neisseria cinerea",483,1,482,"","bacteria",198,4.342268479,1,176,99.283,158.424,7,0.153514542,NA,NA,98.6143,2.85624246539034,5.55202107420692e-26,1.62594902887489e-25
"P202","Neisseria gonorrhoeae",485,1,482,"","bacteria",13,0.285098435,NA,NA,99.6308,109.615,104,2.280787484,1,58,87.5336,0.794085314649962,1.31583651576705e-05,2.38011605057863e-05
"P202","Neisseria sicca",490,1,482,"","bacteria",37,0.811434009,NA,NA,97.8636,131.405,24,0.526335573,NA,NA,99.1917,16.553035455089,0.109390018047155,0.141631286524212
"P202","Neisseria sp. 10023",1853278,1,482,"","bacteria",19,0.416682329,NA,NA,99.5526,73.3158,0,0,NA,NA,0,0,0,0
"P202","Neisseria elongata",495,1,482,"","bacteria",24,0.526335573,NA,NA,97.45,98.7917,5,0.109653244,NA,NA,99.16,11.1865898411292,0.119227452684227,0.152760173751666
"P202","Bacteroides ovatus",28116,1,816,"","bacteria",31320,686.8679231,1,31299,85.8822,2880.15,7,0.153514542,NA,NA,97.8,1.14438256490149,0,0
"P202","Bacteroides helcogenes",290053,1,816,"","bacteria",29,0.635988818,1,24,83.985,112,0,0,NA,NA,0,0.768728524255188,2.19834170244984e-11,5.1018118754968e-11
"P202","Bacteroides fragilis",817,1,816,"","bacteria",29,0.635988818,NA,NA,90.3517,106.586,9,0.19737584,1,6,89.5038,11.506702951974,0.0838676800604652,0.110921770402551
"P202","Bacteroides thetaiotaomicron",818,1,816,"","bacteria",6,0.131583893,NA,NA,91.0667,76.6667,0,0,NA,NA,0,2.6473756205198,0.107407828215004,0.140544285855803
"P202","Bacteroides cellulosilyticus",246787,1,816,"","bacteria",6,0.131583893,NA,NA,90.7,79,0,0,NA,NA,0,1.73413839236848,0.0424037368024742,0.0566919524641774
"P202","Bacteroides dorei",357276,1,816,"","bacteria",8,0.175445191,NA,NA,88.425,103.75,0,0,NA,NA,0,30.7794867120196,0.742716511018426,0.801352025046196
"P202","Porphyromonas crevioricanis",393921,1,836,"","bacteria",1825,40.02343421,1,1599,86.2402,613.493,931,20.41743411,1,927,83.7465,0.0202135252646779,0,0
"P202","Porphyromonas gingivalis",837,1,836,"","bacteria",4283,93.92896917,5,4195,90.7229,739.066,0,0,NA,NA,0,1.81710631918092,0,0
"P202","Porphyromonas asaccharolytica",28123,1,836,"","bacteria",991,21.73327304,1,927,92.9205,281.785,0,0,NA,NA,0,2.76636553862201,6.58092584355729e-130,2.89090670984838e-129
"P202","Haemophilus parainfluenzae",729,1,724,"","bacteria",12282,269.3522296,5,12109,99.3658,1711.41,45,0.9868792,NA,NA,98.2886,14.2628050253066,0,0
"P202","Haemophilus haemolyticus",726,1,724,"","bacteria",93,2.039550346,NA,NA,99.1086,118.527,14,0.307029084,NA,NA,99.395,0.767642235555648,4.61630761773577e-34,1.57723843605972e-33
"P202","Haemophilus influenzae",727,1,724,"","bacteria",44,0.964948551,NA,NA,98.0023,121.568,115,2.522024622,3,48,79.959,10.4796765935528,0.0175668160636117,0.0242777345598229
"P202","Capnocytophaga sputigena",1019,1,1016,"","bacteria",1363,29.89147443,2,1251,96.4071,1505.04,49,1.074601795,NA,NA,97.1452,0.979635360172568,0,0
"P202","Capnocytophaga gingivalis",1017,1,1016,"","bacteria",363,7.960825545,6,286,97.0104,357.017,4,0.087722596,NA,NA,100,1.23970262708927,6.27672404084194e-92,2.6621967483571e-91
"P202","Capnocytophaga leadbetteri",327575,1,1016,"","bacteria",67,1.469353475,1,6,97.6789,141.836,7,0.153514542,NA,NA,95.9,1.66788831841963,2.78630366386593e-14,6.85430701311018e-14
"P202","Capnocytophaga canimorsus",28188,1,1016,"","bacteria",22,0.482474275,NA,NA,95.8273,85.3636,1,0.021930649,NA,NA,100,1.8220785855391,5.11506769071598e-05,8.8613144501136e-05
"P202","Capnocytophaga ochracea",1018,1,1016,"","bacteria",14,0.307029084,NA,NA,97.6571,93.0714,1,0.021930649,NA,NA,100,1.21381716638556,0.00014015175889119,0.000236146114296115
"P202","Capnocytophaga sp. ChDC OS43",209053,1,1016,"","bacteria",13,0.285098435,NA,NA,97.8462,105.769,0,0,NA,NA,0,0.23052642305997,8.70584346978633e-11,1.9469431759704e-10
"P202","Barnesiella viscericola",397865,1,397864,"","bacteria",16,0.350890382,NA,NA,89.9688,101.688,0,0,NA,NA,0,0.943479304765516,5.64517017840727e-06,1.06823989529861e-05
"P202","Fusobacterium periodonticum",860,1,848,"","bacteria",2048,44.91396892,4,2005,99.792,1676.23,32,0.701780764,1,4,94.8452,0.182964479446687,0,0
"P202","Fusobacterium hwasookii",1583098,1,848,"","bacteria",369,8.092409438,2,360,98.8316,812.821,0,0,NA,NA,0,0,0,0
"P202","Fusobacterium nucleatum",851,1,848,"","bacteria",25,0.548266222,NA,NA,95.948,78.44,27,0.59212752,1,16,73.377,114.519065062847,0.790307869987916,0.845285808769684
"P202","Escherichia coli",562,1,561,"","bacteria",24,0.526335573,1,18,99.7982,494.333,5825,127.7460298,3,5801,86.0703,5481.85358204353,0.994656053984774,0.994656053984774
"P202","Gemella morbillorum",29391,1,1378,"","bacteria",1528,33.5100315,3,1297,98.4186,761.442,318,6.973946345,1,314,92.7996,3.7620480584196,1.18049282128407e-152,5.3778006302941e-152
"P202","Gemella sp. oral taxon 928",1785995,1,1378,"","bacteria",5,0.109653244,NA,NA,92.48,82.8,0,0,NA,NA,0,0,0,0
"P202","Tannerella forsythia",28112,1,195950,"","bacteria",2010,44.08060426,1,1994,85.6399,834.062,0,0,NA,NA,0,0.15417531675751,0,0
"P202","Tannerella sp. oral taxon HOT-286",712710,1,195950,"","bacteria",112,2.456232675,2,40,98.7535,220.393,7,0.153514542,NA,NA,100,0.528852500607992,8.3042811860406e-52,3.09523207843331e-51
"P202","Simonsiella muelleri",72,1,71,"","bacteria",5,0.109653244,NA,NA,99.86,149.8,0,0,NA,NA,0,0.0767032377093483,1.45745880929417e-07,2.93881038595382e-07
"P202","Cardiobacterium hominis",2718,1,2717,"","bacteria",127,2.785192408,2,95,99.722,417.268,15,0.328959733,1,10,53.846,0,0,0
"P202","Enterococcus mundtii",53346,1,1350,"","bacteria",676,14.82511865,1,674,86.1708,770.899,0,0,NA,NA,0,0,0,0
"P202","Enterococcus durans",53345,1,1350,"","bacteria",185,4.057170044,1,185,87.675,357,0,0,NA,NA,0,0,0,0
"P202","Enterococcus faecalis",1351,1,1350,"","bacteria",8,0.175445191,NA,NA,90.3375,126,1044,22.89559744,2,1037,91.7794,16.0673772482219,0.575042544951473,0.648901220449828
"P202","Lactobacillus fermentum",1613,1,1578,"","bacteria",46,1.008809849,1,46,87.5,424,0,0,NA,NA,0,9.02735302223927,0.00777111029518115,0.0112452537212621
"P202","Leptotrichia sp. oral taxon 212",712357,1,32067,"","bacteria",481,10.54864211,4,384,96.2486,822.759,0,0,NA,NA,0,0.729148869685236,1.76402159778359e-177,8.67898626109526e-177
"P202","Leptotrichia buccalis",40542,1,32067,"","bacteria",52,1.140393742,3,32,96.6435,215.25,0,0,NA,NA,0,3.8469179504317,6.26018057299688e-06,1.16667001587669e-05
"P202","uncultured bacterium",77133,1,-200,"","bacteria",24036,527.1250766,34,21439,99.3916,619.939,6157,135.0270052,18,5793,68.0791,14314.5005273233,0.187588033657923,0.230733281399245
"P202","candidate division SR1 bacterium RAAC1_SR1_1",1394709,1,-200,"","bacteria",492,10.78987925,3,492,83.1563,1628.46,0,0,NA,NA,0,15.6986200450606,1.41265666558907e-13,3.40699548759718e-13
"P202","uncultured Bacteroidetes bacterium",152509,1,-200,"","bacteria",114,2.500093973,NA,NA,99.7807,104.825,0,0,NA,NA,0,73.4858960028052,0.211978380036517,0.254023852038456
"P202","Candidatus Saccharibacteria oral taxon TM7x",1476577,1,-200,"","bacteria",6,0.131583893,NA,NA,99.2333,133,0,0,NA,NA,0,0.836548916980545,0.00431434970466444,0.00631744063897293
"P202","uncultured proteobacterium",153809,1,-200,"","bacteria",8,0.175445191,NA,NA,92.75,79.5,0,0,NA,NA,0,30.0530327513968,0.737614693117468,0.801352025046196
"P202","uncultured fungus",175245,1,-200,"","eukaryota",18,0.39475168,NA,NA,94.8333,89,0,0,NA,NA,0,2005.86846538496,0.989197970273655,0.994656053984774
"P202","uncultured actinobacterium",152507,1,-200,"","bacteria",35,0.767572711,NA,NA,99.9771,115.229,0,0,NA,NA,0,513.463642999796,0.927356526341549,0.983317696034573
"P202","uncultured eukaryote",100272,1,-200,"","eukaryota",33,0.723711413,NA,NA,96.8848,73.0606,0,0,NA,NA,0,3546.95818387676,0.989068378510135,0.994656053984774
"P202","Streptobacillus hongkongensis",1162717,1,34104,"","bacteria",195,4.276476532,1,195,98.451,452,12,0.263167787,NA,NA,93.6167,0,0,0
"P202","Streptobacillus moniliformis",34105,1,34104,"","bacteria",1893,41.51471834,2,1864,93.5297,1783.74,0,0,NA,NA,0,0.125128834476846,0,0
"P202","Prevotella melaninogenica",28132,1,838,"","bacteria",2048,44.91396892,3,1533,97.6794,687.907,35,0.767572711,NA,NA,95.5771,54.7960847153474,2.39882557932811e-16,6.02154176035424e-16
"P202","Prevotella enoeca",76123,1,838,"","bacteria",530,11.62324391,1,463,89.621,1749.95,0,0,NA,NA,0,90.3682064322501,0.00323995555236687,0.0048599333285503
"P202","Prevotella sp. oral taxon 299",652716,1,838,"","bacteria",1508,33.07141852,3,1207,98.958,882.682,3,0.065791947,NA,NA,100,9.6599476537057,2.67022457981272e-63,1.09479207772321e-62
"P202","Prevotella jejuni",1177574,1,838,"","bacteria",17,0.372821031,NA,NA,95.3059,114.235,4,0.087722596,NA,NA,94.55,3.62358184217921,0.013203180948195,0.0184544460980452
"P202","Prevotella intermedia",28131,1,838,"","bacteria",300,6.579194665,1,83,95.9976,193.58,9,0.19737584,NA,NA,87.9333,33.1871864658464,0.000160651982539629,0.000267029646653707
"P202","Prevotella dentalis",52227,1,838,"","bacteria",19,0.416682329,NA,NA,92.9316,97.9474,0,0,NA,NA,0,1.13951101090187,4.19723987926766e-06,8.06657039296754e-06
"P202","Prevotella fusca",589436,1,838,"","bacteria",19,0.416682329,1,4,91.5548,159.579,2,0.043861298,NA,NA,97.9,24.1468273932695,0.440551645011523,0.506428526508573
"P202","Prevotella ruminicola",839,1,838,"","bacteria",6,0.131583893,NA,NA,90.5333,97.5,4,0.087722596,NA,NA,94.5,1.02115446041018,0.00882901906935838,0.0126275505294312
"P202","Prevotella scopos",589437,1,838,"","bacteria",17,0.372821031,NA,NA,96.7294,98.1176,3,0.065791947,NA,NA,100,4.59754431490036,0.0301744648827355,0.0407852657206205
"P202","Chryseobacterium indologenes",253,1,59732,"","bacteria",20,0.438612978,1,19,94.7539,235.5,0,0,NA,NA,0,13.992197006814,0.234842194822333,0.277746057337951
"P202","Campylobacter showae",204,1,194,"","bacteria",276,6.052859092,4,253,99.8,1021.38,14,0.307029084,NA,NA,94.2714,2.72457966440651,2.54126848129212e-37,8.93074351996943e-37
"P202","Campylobacter concisus",199,1,194,"","bacteria",68,1.491284124,1,58,99.5996,684.162,2,0.043861298,NA,NA,100,8.70667728750395,0.000641014552626242,0.00102395831133802
"P202","Eikenella corrodens",539,1,538,"","bacteria",10,0.219306489,NA,NA,99.48,123.6,0,0,NA,NA,0,5.08013093155292,0.139811936144017,0.17728730047128
"P202","Moraxella ovis",29433,1,475,"","bacteria",184,4.035239395,1,184,97.694,954,0,0,NA,NA,0,0,0,0
