"sample_name","name","tax_id","tax_level","genus_tax_id","common_name","category","nt_count","nt_rpm","nt_contigs","nt_contig_r","nt_percent_identity","nt_alignment_length","nr_count","nr_rpm","nr_contigs","nr_contig_r","nr_percent_identity"
"P101","Rhizophagus intraradices",4876,1,1129544,"","eukaryota",2,0.013333334,NA,NA,91,89,0,0,NA,NA,0
"P101","Cupriavidus taiwanensis",164546,1,106589,"","bacteria",43,0.286666678,2,8,92.3299,92.3488,19536,130.2400052,5,8044,84.9901
"P101","Cupriavidus sp. USMAHM13",1389192,1,106589,"","bacteria",1,0.006666667,NA,NA,92.1,89,0,0,NA,NA,0
"P101","Cupriavidus nantongensis",1796606,1,106589,"","bacteria",6,0.040000002,NA,NA,93.5833,98.8333,0,0,NA,NA,0
"P101","Cupriavidus sp. USMAA2-4",876364,1,106589,"","bacteria",10,0.066666669,NA,NA,87.7462,106.4,0,0,NA,NA,0
"P101","Cupriavidus basilensis",68895,1,106589,"","bacteria",11,0.073333336,NA,NA,85.7273,88.6364,0,0,NA,NA,0
"P101","Cupriavidus necator",106590,1,106589,"","bacteria",18,0.120000005,1,4,92.058,137.111,82,0.546666689,1,80,68.5098
"P101","Orrella dioscoreae",1851544,1,1921582,"","bacteria",5,0.033333335,NA,NA,90.86,148.8,0,0,NA,NA,0
"P101","Microvirgula aerodenitrificans",57480,1,57479,"","bacteria",4,0.026666668,NA,NA,93.2,141,0,0,NA,NA,0
"P101","Norway luteo-like virus 4",2034334,1,-200119163,"","viruses",2,0.013333334,NA,NA,97.6,83,2,0.013333334,NA,NA,96.3
"P101","Clostridium tetani",1513,1,1485,"","bacteria",1,0.006666667,NA,NA,91.8,73,0,0,NA,NA,0
"P101","Corynebacterium simulans",146827,1,1716,"","bacteria",1251,8.340000334,1,1226,89.6404,2816.68,0,0,NA,NA,0
"P101","Corynebacterium macginleyi",38290,1,1716,"","bacteria",1,0.006666667,NA,NA,96.7,150,4,0.026666668,NA,NA,98.95
"P101","Corynebacterium renale",1724,1,1716,"","bacteria",4,0.026666668,NA,NA,93.825,85.25,0,0,NA,NA,0
"P101","Corynebacterium timonense",441500,1,1716,"","bacteria",765,5.100000204,1,749,88.4804,811.333,0,0,NA,NA,0
"P101","Corynebacterium minutissimum",38301,1,1716,"","bacteria",14,0.093333337,1,8,92.5606,70,0,0,NA,NA,0
"P101","Corynebacterium epidermidicanis",1050174,1,1716,"","bacteria",1,0.006666667,NA,NA,97.6,82,0,0,NA,NA,0
"P101","Corynebacterium testudinoris",136857,1,1716,"","bacteria",2,0.013333334,NA,NA,88.5,87,0,0,NA,NA,0
"P101","Corynebacterium sp. NML98-0116",702967,1,1716,"","bacteria",2,0.013333334,NA,NA,100,80,0,0,NA,NA,0
"P101","Corynebacterium humireducens",1223514,1,1716,"","bacteria",2,0.013333334,NA,NA,97.55,110,0,0,NA,NA,0
"P101","Corynebacterium imitans",156978,1,1716,"","bacteria",2,0.013333334,NA,NA,97.8,101,0,0,NA,NA,0
"P101","Corynebacterium jeikeium",38289,1,1716,"","bacteria",2,0.013333334,NA,NA,95.1,144,0,0,NA,NA,0
"P101","Corynebacterium lactis",1231000,1,1716,"","bacteria",4,0.026666668,NA,NA,97.625,147.25,0,0,NA,NA,0
"P101","Corynebacterium halotolerans",225326,1,1716,"","bacteria",4,0.026666668,NA,NA,95.2,130.5,0,0,NA,NA,0
"P101","Corynebacterium ulcerans",65058,1,1716,"","bacteria",7,0.046666669,NA,NA,92.3857,123.429,1,0.006666667,NA,NA,93.9
"P101","Corynebacterium doosanense",1121358,1,1716,"","bacteria",6,0.040000002,NA,NA,90.3333,106,0,0,NA,NA,0
"P101","Corynebacterium casei",160386,1,1716,"","bacteria",7,0.046666669,NA,NA,93.1714,106,2,0.013333334,NA,NA,96.3
"P101","Corynebacterium stationis",1705,1,1716,"","bacteria",6,0.040000002,NA,NA,95.878,165.5,2,0.013333334,NA,NA,98.9
"P101","Corynebacterium frankenforstense",1230998,1,1716,"","bacteria",8,0.053333335,NA,NA,90.7375,86.875,0,0,NA,NA,0
"P101","Corynebacterium pseudotuberculosis",1719,1,1716,"","bacteria",22,0.146666673,NA,NA,91.5273,92.8636,0,0,NA,NA,0
"P101","Corynebacterium singulare",161899,1,1716,"","bacteria",17,0.113333338,NA,NA,96.8412,73.8824,0,0,NA,NA,0
"P101","Corynebacterium glutamicum",1718,1,1716,"","bacteria",18,0.120000005,NA,NA,96.6167,90.1111,5,0.033333335,NA,NA,99.54
"P101","Corynebacterium propinquum",43769,1,1716,"","bacteria",7,0.046666669,NA,NA,99.6,94.4286,39,0.26000001,NA,NA,99.0108
"P101","Corynebacterium camporealensis",161896,1,1716,"","bacteria",35,0.233333343,NA,NA,97.9343,75.4857,0,0,NA,NA,0
"P101","Corynebacterium diphtheriae",1717,1,1716,"","bacteria",4,0.026666668,NA,NA,96.591,150.75,16,0.106666671,NA,NA,86.6188
"P101","Corynebacterium flavescens",28028,1,1716,"","bacteria",46,0.306666679,NA,NA,98.0304,97.6087,0,0,NA,NA,0
"P101","Corynebacterium phocae",161895,1,1716,"","bacteria",78,0.520000021,NA,NA,93.7833,75.9744,0,0,NA,NA,0
"P101","Corynebacterium striatum",43770,1,1716,"","bacteria",97,0.646666693,NA,NA,96.1124,94.7835,4,0.026666668,NA,NA,90.85
"P101","Streptomyces sp.",1931,1,1883,"","bacteria",2,0.013333334,NA,NA,100,150,0,0,NA,NA,0
"P101","Moraxella bovoculi",386891,1,475,"","bacteria",7246,48.3066686,1,7224,98.3906,371.203,0,0,NA,NA,0
"P101","Moraxella bovis",476,1,475,"","bacteria",2,0.013333334,NA,NA,100,109,2,0.013333334,NA,NA,96.6
"P101","Moraxella osloensis",34062,1,475,"","bacteria",6,0.040000002,NA,NA,96.1,105.667,4,0.026666668,NA,NA,100
"P101","Moraxella nonliquefaciens",478,1,475,"","bacteria",3,0.020000001,NA,NA,99.7667,150,8,0.053333335,NA,NA,99.75
"P101","Moraxella catarrhalis",480,1,475,"","bacteria",126,0.840000034,4,87,99.5014,244.111,0,0,NA,NA,0
"P101","Cardiobacterium hominis",2718,1,2717,"","bacteria",231,1.540000062,5,227,95.8527,616.593,1,0.006666667,NA,NA,100
"P101","Cardiobacterium valvarum",194702,1,2717,"","bacteria",2,0.013333334,NA,NA,100,87,6,0.040000002,NA,NA,95.9833
"P101","Haemophilus haemolyticus",726,1,724,"","bacteria",246,1.640000066,NA,NA,98.7471,117.748,160,1.066666709,NA,NA,96.7535
"P101","Haemophilus parainfluenzae",729,1,724,"","bacteria",3301,22.00666755,8,2646,98.5386,193.669,165,1.100000044,2,12,98.1564
"P101","Haemophilus pittmaniae",249188,1,724,"","bacteria",29,0.193333341,NA,NA,97.7586,113.517,2,0.013333334,NA,NA,100
"P101","Haemophilus influenzae",727,1,724,"","bacteria",203,1.353333387,1,12,98.6503,84.867,1036,6.906666943,7,704,91.2757
"P101","[Haemophilus] ducreyi",730,1,724,"","bacteria",12,0.080000003,NA,NA,99.8,78.3333,0,0,NA,NA,0
"P101","Microviridae sp.",2202644,1,-200010841,"","viruses",2,0.013333334,NA,NA,93,71,2,0.013333334,NA,NA,93.9
"P101","Zhihengliuella sp. ISTPL4",2058657,1,370735,"","bacteria",2,0.013333334,NA,NA,94.1,145,2,0.013333334,NA,NA,100
"P101","Quercus suber",58331,1,3511,"","eukaryota",2,0.013333334,NA,NA,100,98,2,0.013333334,NA,NA,84.4
"P101","Rodentibacter heylii",1906744,1,1960084,"","bacteria",2,0.013333334,NA,NA,90.8,130,2,0.013333334,NA,NA,76.744
"P101","Anaeroglobus geminatus",156456,1,156454,"","bacteria",2,0.013333334,NA,NA,100,150,4,0.026666668,NA,NA,99.412
"P101","Ferriphaselus amnicola",1188319,1,1443590,"","bacteria",2,0.013333334,NA,NA,94.1,119,0,0,NA,NA,0
"P101","Stenoxybacter acetivorans",422441,1,422440,"","bacteria",2,0.013333334,NA,NA,98.8,85,0,0,NA,NA,0
"P101","Culicoides sonorensis",179676,1,41820,"","eukaryota",2,0.013333334,NA,NA,97.65,85.5,0,0,NA,NA,0
"P101","Camponotus floridanus",104421,1,13390,"Florida carpenter ant","eukaryota",2,0.013333334,NA,NA,97.9,96,0,0,NA,NA,0
"P101","Solobacterium moorei",102148,1,123375,"","bacteria",2,0.013333334,NA,NA,99.3,145.5,2,0.013333334,NA,NA,100
"P101","Gossypium hirsutum",3635,1,3633,"cotton","eukaryota",4,0.026666668,NA,NA,100,129,0,0,NA,NA,0
"P101","Bradyrhizobium sp. SK17",2057741,1,374,"","bacteria",472,3.146666793,1,4,93.9467,124.165,44,0.293333345,NA,NA,96.3886
"P101","Bradyrhizobium sp. ORS 3257",167468,1,374,"","bacteria",7,0.046666669,NA,NA,92.9286,98.2857,2,0.013333334,NA,NA,87.9
"P101","Bradyrhizobium sp. OHSU_III",1297865,1,374,"","bacteria",9,0.060000002,1,9,100,352,0,0,NA,NA,0
"P101","Bradyrhizobium sp. ORS 285",115808,1,374,"","bacteria",8,0.053333335,NA,NA,93,80.5,4,0.026666668,NA,NA,96.8
"P101","Bradyrhizobium icense",1274631,1,374,"","bacteria",13,0.08666667,NA,NA,94.2,92,0,0,NA,NA,0
"P101","Bradyrhizobium sp. CCGE-LA001",1223566,1,374,"","bacteria",13,0.08666667,NA,NA,91.2769,87.4615,0,0,NA,NA,0
"P101","Bradyrhizobium canariense",255045,1,374,"","bacteria",8,0.053333335,NA,NA,89.625,71.5,7,0.046666669,NA,NA,85.0571
"P101","Bradyrhizobium sp. ORS 278",114615,1,374,"","bacteria",17,0.113333338,NA,NA,94.6529,74.1765,1,0.006666667,NA,NA,100
"P101","Bradyrhizobium ottawaense",931866,1,374,"","bacteria",21,0.140000006,NA,NA,94.3863,93.8095,0,0,NA,NA,0
"P101","Bradyrhizobium sp. S23321",335659,1,374,"","bacteria",20,0.133333339,NA,NA,93.095,104.55,7,0.046666669,NA,NA,91.0857
"P101","Bradyrhizobium oligotrophicum",44255,1,374,"","bacteria",29,0.193333341,NA,NA,91.6034,91.0345,1,0.006666667,NA,NA,77.1
"P101","Bradyrhizobium sp. BTAi1",288000,1,374,"","bacteria",24,0.160000006,NA,NA,95.2792,112.542,8,0.053333335,NA,NA,94.2375
"P101","Bradyrhizobium sp.",376,1,374,"","bacteria",33,0.220000009,1,9,94.072,133.515,2,0.013333334,NA,NA,87.234
"P101","Bradyrhizobium lablabi",722472,1,374,"","bacteria",27,0.180000007,NA,NA,91.7815,92.037,14,0.093333337,NA,NA,89.9429
"P101","Bradyrhizobium diazoefficiens",1355477,1,374,"","bacteria",40,0.266666677,NA,NA,93.6709,112.2,4,0.026666668,NA,NA,99.5
"P101","Bradyrhizobium japonicum",375,1,374,"","bacteria",43,0.286666678,NA,NA,91.7837,105.302,25,0.166666673,NA,NA,94.756
"P101","Bradyrhizobium erythrophlei",1437360,1,374,"","bacteria",50,0.333333347,NA,NA,91.5,85.44,39,0.26000001,NA,NA,92.2333
"P101","Bradyrhizobium elkanii",29448,1,374,"","bacteria",4,0.026666668,NA,NA,99.825,143,114,0.76000003,1,4,96.0166
"P101","Aquitalea magnusonii",332411,1,407217,"","bacteria",7,0.046666669,NA,NA,99.2286,106,0,0,NA,NA,0
"P101","Klebsiella pneumoniae",573,1,570,"","bacteria",63,0.420000017,1,38,99.3794,247.365,9561,63.74000255,2,6686,80.1892
"P101","Klebsiella variicola",244366,1,570,"","bacteria",4,0.026666668,NA,NA,100,97,40,0.266666677,1,38,97.8159
"P101","Klebsiella michiganensis",1134687,1,570,"","bacteria",7,0.046666669,NA,NA,98.1963,82.5714,2,0.013333334,NA,NA,93.8
"P101","Treponema socranskii",53419,1,157,"","bacteria",13,0.08666667,1,6,99.9462,228.538,4826,32.17333462,3,251,65.597
"P101","Treponema succinifaciens",167,1,157,"","bacteria",6,0.040000002,1,4,82.824,229,0,0,NA,NA,0
"P101","Treponema brennaborense",81028,1,157,"","bacteria",9,0.060000002,1,6,89.4544,233.667,0,0,NA,NA,0
"P101","Bacteroides dorei",357276,1,816,"","bacteria",1215,8.100000324,1,1208,83.7736,1972.21,0,0,NA,NA,0
"P101","Bacteroides fragilis",817,1,816,"","bacteria",99,0.660000026,NA,NA,94.904,94.8485,7,0.046666669,NA,NA,88.8286
"P101","Bacteroides helcogenes",290053,1,816,"","bacteria",8,0.053333335,NA,NA,96.325,95,0,0,NA,NA,0
"P101","Bacteroides cellulosilyticus",246787,1,816,"","bacteria",10,0.066666669,NA,NA,90.2,96,0,0,NA,NA,0
"P101","Bacteroides vulgatus",821,1,816,"","bacteria",1,0.006666667,NA,NA,94.7,76,6,0.040000002,NA,NA,86.95
"P101","uncultured Bacteroides sp.",162156,1,816,"","bacteria",2,0.013333334,NA,NA,96,150,12,0.080000003,NA,NA,86.1083
"P101","Bacteroides uniformis",820,1,816,"","bacteria",5,0.033333335,NA,NA,96.14,124.8,8,0.053333335,NA,NA,94.275
"P101","Pseudolabrys taiwanensis",331696,1,556257,"","bacteria",10,0.066666669,NA,NA,90.76,79.4,4,0.026666668,NA,NA,78.05
"P101","Variovorax boronicumulans",436515,1,34072,"","bacteria",153,1.020000041,NA,NA,93.8568,99.8627,19,0.126666672,NA,NA,95.0316
"P101","Variovorax sp. PAMC 28711",1795631,1,34072,"","bacteria",22,0.146666673,NA,NA,92.7364,77,2,0.013333334,NA,NA,68.2
"P101","Variovorax sp. HW608",1034889,1,34072,"","bacteria",55,0.366666681,NA,NA,94.5673,83.6,1,0.006666667,NA,NA,100
"P101","Variovorax paradoxus",34073,1,34072,"","bacteria",812,5.41333355,1,4,97.6371,81.3978,309,2.060000082,1,4,97.4384
"P101","[Mannheimia] succiniciproducens",157673,1,697331,"","bacteria",6,0.040000002,NA,NA,97.0167,81.6667,48,0.320000013,1,47,95.3584
"P101","Bifidobacterium angulatum",1683,1,1678,"","bacteria",2,0.013333334,NA,NA,98.7,150,1,0.006666667,NA,NA,98
"P101","Actinomyces sp. oral taxon 180",651609,1,1654,"","bacteria",44,0.293333345,1,44,100,254,0,0,NA,NA,0
"P101","Actinomyces odontolyticus",1660,1,1654,"","bacteria",14,0.093333337,NA,NA,95.4286,102.714,1396,9.306667039,2,1380,89.7047
"P101","Actinomyces turicensis",131111,1,1654,"","bacteria",2,0.013333334,NA,NA,100,88,11,0.073333336,NA,NA,100
"P101","Actinomyces radingae",131110,1,1654,"","bacteria",2,0.013333334,NA,NA,92.7,109,0,0,NA,NA,0
"P101","Actinomyces hongkongensis",178339,1,1654,"","bacteria",2,0.013333334,NA,NA,90.05,146,0,0,NA,NA,0
"P101","Actinomyces naeslundii",1655,1,1654,"","bacteria",3,0.020000001,NA,NA,97.8,142,4,0.026666668,NA,NA,91.3
"P101","Actinomyces oris",544580,1,1654,"","bacteria",9,0.060000002,NA,NA,96.4444,114.222,4,0.026666668,NA,NA,100
"P101","Actinomyces meyeri",52773,1,1654,"","bacteria",155,1.033333375,5,123,95.5868,258.406,0,0,NA,NA,0
"P101","Mycobacterium sp. MS1601",1936029,1,1763,"","bacteria",2,0.013333334,NA,NA,98.8,85,0,0,NA,NA,0
"P101","Mycobacterium avium",1764,1,1763,"","bacteria",4,0.026666668,NA,NA,94.3,83.5,0,0,NA,NA,0
"P101","Prevotella jejuni",1177574,1,838,"","bacteria",6,0.040000002,NA,NA,94.1833,146.333,0,0,NA,NA,0
"P101","Prevotella pallens",60133,1,838,"","bacteria",1,0.006666667,NA,NA,98.6,146,57,0.380000015,NA,NA,93.1193
"P101","Prevotella dentalis",52227,1,838,"","bacteria",53,0.353333347,1,42,89.0523,516.359,0,0,NA,NA,0
"P101","Prevotella scopos",589437,1,838,"","bacteria",5,0.033333335,NA,NA,96.74,89.8,0,0,NA,NA,0
"P101","Prevotella enoeca",76123,1,838,"","bacteria",27,0.180000007,1,11,93.4598,132.741,0,0,NA,NA,0
"P101","Prevotella denticola",28129,1,838,"","bacteria",18,0.120000005,1,10,92.2611,160.167,1,0.006666667,NA,NA,72.3
"P101","Prevotella sp. oral taxon 299",652716,1,838,"","bacteria",40,0.266666677,NA,NA,98.9324,123.575,3,0.020000001,NA,NA,99.1333
"P101","Prevotella melaninogenica",28132,1,838,"","bacteria",21,0.140000006,NA,NA,94.719,95.5714,0,0,NA,NA,0
"P101","Prevotella intermedia",28131,1,838,"","bacteria",213,1.420000057,3,95,94.2689,311.709,4,0.026666668,NA,NA,100
"P101","Polaromonas naphthalenivorans",216465,1,52972,"","bacteria",8,0.053333335,1,4,85.436,118.75,0,0,NA,NA,0
"P101","Polaromonas sp. JS666",296591,1,52972,"","bacteria",30,0.200000008,NA,NA,94.87,91.2667,0,0,NA,NA,0
"P101","Candidatus Kinetoplastibacterium crithidii",33056,1,33055,"","bacteria",3,0.020000001,NA,NA,84.3333,148.667,0,0,NA,NA,0
"P101","Candidatus Kinetoplastibacterium blastocrithidii",233181,1,33055,"","bacteria",1,0.006666667,NA,NA,93.7,127,0,0,NA,NA,0
"P101","Candidatus Kinetoplastibacterium oncopeltii",994696,1,33055,"","bacteria",1,0.006666667,NA,NA,90.1,142,0,0,NA,NA,0
"P101","Bordetella petrii",94624,1,517,"","bacteria",2,0.013333334,NA,NA,100,91,0,0,NA,NA,0
"P101","Bordetella bronchiseptica",518,1,517,"","bacteria",6,0.040000002,NA,NA,94.6833,71,4,0.026666668,NA,NA,99.15
"P101","Microbacterium sp. str. 'China'",2103230,1,33882,"","bacteria",9,0.060000002,NA,NA,97.6222,118.667,2,0.013333334,NA,NA,98.95
"P101","Microbacterium hominis",162426,1,33882,"","bacteria",2,0.013333334,NA,NA,100,96,1,0.006666667,NA,NA,98
"P101","Microbacterium sp. No. 7",1714373,1,33882,"","bacteria",1,0.006666667,NA,NA,99,102,0,0,NA,NA,0
"P101","Microbacterium aurum",36805,1,33882,"","bacteria",2,0.013333334,NA,NA,95.9,147,0,0,NA,NA,0
"P101","Microbacterium foliorum",104336,1,33882,"","bacteria",2,0.013333334,NA,NA,84.8,92,0,0,NA,NA,0
"P101","Microbacterium pygmaeum",370764,1,33882,"","bacteria",2,0.013333334,NA,NA,86.6,82,0,0,NA,NA,0
"P101","Microbacterium sp. XT11",367477,1,33882,"","bacteria",2,0.013333334,NA,NA,94.85,105,2,0.013333334,NA,NA,95.55
"P101","Microbacterium chocolatum",84292,1,33882,"","bacteria",2,0.013333334,NA,NA,97.7,128,2,0.013333334,NA,NA,100
"P101","Microbacterium paraoxydans",199592,1,33882,"","bacteria",2,0.013333334,NA,NA,95.9,108.5,4,0.026666668,NA,NA,100
"P101","Methylobacterium sp. 17Sr1-43",2202828,1,407,"","bacteria",10,0.066666669,NA,NA,97.38,87.8,2,0.013333334,NA,NA,97.5
"P101","Methylobacterium brachiatum",269660,1,407,"","bacteria",6,0.040000002,NA,NA,95.4,86.5,2,0.013333334,NA,NA,84.1
"P101","Methylobacterium sp. 17Sr1-1",2202826,1,407,"","bacteria",2,0.013333334,NA,NA,93.25,74,1,0.006666667,NA,NA,53.1
"P101","Methylobacterium oryzae",334852,1,407,"","bacteria",1,0.006666667,NA,NA,100,146,0,0,NA,NA,0
"P101","Methylobacterium sp. AMS5",925818,1,407,"","bacteria",2,0.013333334,NA,NA,100,92,0,0,NA,NA,0
"P101","Methylobacterium aquaticum",270351,1,407,"","bacteria",4,0.026666668,NA,NA,97.55,107,0,0,NA,NA,0
"P101","Methylobacterium sp. C1",1479019,1,407,"","bacteria",7,0.046666669,NA,NA,94.2429,79.7143,0,0,NA,NA,0
"P101","Rhodococcus qingshengii",334542,1,1827,"","bacteria",12,0.080000003,NA,NA,98.975,132.917,4,0.026666668,NA,NA,98.325
"P101","Rhodococcus sp. BH4",1807790,1,1827,"","bacteria",4,0.026666668,NA,NA,98.85,90.25,0,0,NA,NA,0
"P101","Rhodococcus fascians",1828,1,1827,"","bacteria",4,0.026666668,NA,NA,97.35,122.25,0,0,NA,NA,0
"P101","Rhodococcus sp. 008",1723645,1,1827,"","bacteria",7,0.046666669,NA,NA,98.9857,98,0,0,NA,NA,0
"P101","Rhodococcus sp. YL-1",1045808,1,1827,"","bacteria",17,0.113333338,NA,NA,98.7118,126.176,0,0,NA,NA,0
"P101","Rhodococcus erythropolis",1833,1,1827,"","bacteria",20,0.133333339,NA,NA,99.46,110.85,24,0.160000006,NA,NA,99.6625
"P101","uncultured Pelomonas sp.",360909,1,335058,"","bacteria",32,0.213333342,1,25,99.3969,209.156,0,0,NA,NA,0
"P101","Lautropia mirabilis",47671,1,47670,"","bacteria",30,0.200000008,NA,NA,99.79,128.867,12,0.080000003,NA,NA,97.5917
"P101","Thiomonas delicata",364030,1,32012,"","bacteria",7,0.046666669,NA,NA,89.7429,105.857,0,0,NA,NA,0
"P101","Thiomonas arsenitoxydans",426114,1,32012,"","bacteria",2,0.013333334,NA,NA,91.1,90,0,0,NA,NA,0
"P101","Thiomonas intermedia",926,1,32012,"","bacteria",35,0.233333343,NA,NA,92.1886,89.2857,0,0,NA,NA,0
"P101","Chryseobacterium arthrosphaerae",651561,1,59732,"","bacteria",2,0.013333334,NA,NA,91.8,73,0,0,NA,NA,0
"P101","Chryseobacterium indologenes",253,1,59732,"","bacteria",6,0.040000002,NA,NA,97.0333,82.3333,2,0.013333334,NA,NA,95.7
"P101","Conchiformibius kuhniae",211502,1,334107,"","bacteria",10,0.066666669,NA,NA,98.19,144.3,0,0,NA,NA,0
"P101","Conchiformibius steedae",153493,1,334107,"","bacteria",2,0.013333334,NA,NA,100,119,0,0,NA,NA,0
"P101","Paraburkholderia graminis",60548,1,1822464,"","bacteria",2,0.013333334,NA,NA,90.4,82.5,0,0,NA,NA,0
"P101","Paraburkholderia xenovorans",36873,1,1822464,"","bacteria",2,0.013333334,NA,NA,94.5,91,0,0,NA,NA,0
"P101","Acidovorax cattleyae",80868,1,12916,"","bacteria",5,0.033333335,NA,NA,89.84,78,0,0,NA,NA,0
"P101","Acidovorax sp. JS42",232721,1,12916,"","bacteria",2,0.013333334,NA,NA,94,150,0,0,NA,NA,0
"P101","Acidovorax sp. T1",1858609,1,12916,"","bacteria",2,0.013333334,NA,NA,95.2,126,0,0,NA,NA,0
"P101","Acidovorax sp. RAC01",1842533,1,12916,"","bacteria",4,0.026666668,NA,NA,99.4,105.25,0,0,NA,NA,0
"P101","Acidovorax ebreus",721785,1,12916,"","bacteria",9,0.060000002,NA,NA,94.6556,80.7778,0,0,NA,NA,0
"P101","Acidovorax carolinensis",553814,1,12916,"","bacteria",13,0.08666667,NA,NA,94.8,79.2308,3,0.020000001,NA,NA,99.3333
"P101","Acidovorax sp. KKS102",358220,1,12916,"","bacteria",14,0.093333337,NA,NA,94.8071,106.5,1,0.006666667,NA,NA,100
"P101","Acidovorax avenae",80867,1,12916,"","bacteria",28,0.186666674,NA,NA,94.3319,104.25,6,0.040000002,NA,NA,99.6667
"P101","Ornithinimicrobium sp. AMA3305",2283195,1,125287,"","bacteria",8,0.053333335,NA,NA,97.025,130.5,2,0.013333334,NA,NA,97.7
"P101","Filimonas lacunae",477680,1,649460,"","bacteria",1,0.006666667,NA,NA,96.7,150,0,0,NA,NA,0
"P101","Virgibacillus halodenitrificans",1482,1,84406,"","bacteria",2,0.013333334,NA,NA,97.9,96,0,0,NA,NA,0
"P101","blood disease bacterium A2-HR MARDI",1944648,1,48736,"","bacteria",2,0.013333334,NA,NA,92.4,79,0,0,NA,NA,0
"P101","Ralstonia syzygii",28097,1,48736,"","bacteria",6,0.040000002,NA,NA,90.0333,89.3333,0,0,NA,NA,0
"P101","Ralstonia mannitolilytica",105219,1,48736,"","bacteria",52,0.346666681,NA,NA,94.7172,109.923,23,0.153333339,NA,NA,91.5925
"P101","Ralstonia pickettii",329,1,48736,"","bacteria",122,0.813333366,1,40,96.4885,175.902,75,0.50000002,NA,NA,97.8143
"P101","Ralstonia insidiosa",190721,1,48736,"","bacteria",716,4.773333524,NA,NA,96.513,115.74,149,0.993333373,NA,NA,98.9727
"P101","Ralstonia solanacearum",305,1,48736,"","bacteria",4524,30.16000121,3,4422,88.7192,1646.45,59,0.393333349,1,4,95.1838
"P101","Aspergillus heteromorphus",51019,1,5052,"","eukaryota",2,0.013333334,NA,NA,100,96,5,0.033333335,NA,NA,96.8
"P101","Aspergillus steynii",306088,1,5052,"","eukaryota",2,0.013333334,NA,NA,100,101,2,0.013333334,NA,NA,97.6
"P101","Comamonas thiooxydans",363952,1,283,"","bacteria",9,0.060000002,1,6,98.0309,200.778,7,0.046666669,NA,NA,98.5143
"P101","Comamonas kerstersii",225992,1,283,"","bacteria",1,0.006666667,NA,NA,88,150,0,0,NA,NA,0
"P101","Comamonas aquatica",225991,1,283,"","bacteria",6,0.040000002,NA,NA,96.5167,87.6667,0,0,NA,NA,0
"P101","Comamonas testosteroni",285,1,283,"","bacteria",28,0.186666674,NA,NA,96.1929,85.6071,14,0.093333337,NA,NA,98.6
"P101","Comamonas serinivorans",1082851,1,283,"","bacteria",83,0.553333355,NA,NA,97.4024,86.0723,2,0.013333334,NA,NA,90.5
"P101","Cladosporium cladosporioides",29917,1,5498,"","eukaryota",2,0.013333334,NA,NA,100,120,0,0,NA,NA,0
"P101","Parabacteroides distasonis",823,1,375288,"","bacteria",7,0.046666669,NA,NA,94.8714,85.4286,37,0.246666677,2,37,65.8226
"P101","Campylobacter sputorum",206,1,194,"","bacteria",3,0.020000001,NA,NA,93.3333,150,59,0.393333349,1,57,95.8708
"P101","Campylobacter showae",204,1,194,"","bacteria",320,2.133333419,1,297,99.3098,2689.99,7,0.046666669,NA,NA,98.386
"P101","Campylobacter pinnipediorum",1965231,1,194,"","bacteria",4,0.026666668,NA,NA,97.5,79.5,0,0,NA,NA,0
"P101","Campylobacter gracilis",824,1,194,"","bacteria",10,0.066666669,NA,NA,93.54,97.3,3,0.020000001,NA,NA,97.1667
"P101","Campylobacter hominis",76517,1,194,"","bacteria",1,0.006666667,NA,NA,90,150,0,0,NA,NA,0
"P101","Campylobacter ureolyticus",827,1,194,"","bacteria",2,0.013333334,NA,NA,90.3,93,0,0,NA,NA,0
"P101","Campylobacter concisus",199,1,194,"","bacteria",210,1.400000056,1,196,96.0986,1045.26,9,0.060000002,NA,NA,94.6778
"P101","Bosea sp. AS-1",2015316,1,85413,"","bacteria",2,0.013333334,NA,NA,95.1,81,0,0,NA,NA,0
"P101","Bosea sp. PAMC 26642",1792307,1,85413,"","bacteria",2,0.013333334,NA,NA,90,80,0,0,NA,NA,0
"P101","Bosea vaviloviae",1526658,1,85413,"","bacteria",6,0.040000002,NA,NA,90.6833,89,0,0,NA,NA,0
"P101","Bosea sp. RAC05",1842539,1,85413,"","bacteria",8,0.053333335,NA,NA,87.4678,100.5,2,0.013333334,NA,NA,82.9
"P101","Novosphingobium sp. P6W",1609758,1,165696,"","bacteria",3,0.020000001,NA,NA,93.3333,71,0,0,NA,NA,0
"P101","Tardiphaga robiniae",943830,1,1395974,"","bacteria",2,0.013333334,NA,NA,98.35,89,0,0,NA,NA,0
"P101","Vibrio harveyi",669,1,662,"","bacteria",2,0.013333334,NA,NA,100,108,2,0.013333334,NA,NA,94.85
"P101","Mesorhizobium japonicum",2066070,1,68287,"","bacteria",6,0.040000002,NA,NA,90.1667,93,0,0,NA,NA,0
"P101","Mesorhizobium sp. WSM1497",278153,1,68287,"","bacteria",4,0.026666668,NA,NA,89.2,118,0,0,NA,NA,0
"P101","Mesorhizobium oceanicum",1670800,1,68287,"","bacteria",4,0.026666668,NA,NA,94.85,73.5,0,0,NA,NA,0
"P101","Mesorhizobium opportunistum",593909,1,68287,"","bacteria",7,0.046666669,NA,NA,90.4571,97.2857,0,0,NA,NA,0
"P101","Mesorhizobium ciceri",39645,1,68287,"","bacteria",15,0.100000004,NA,NA,91.5467,86.9333,0,0,NA,NA,0
