"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","padj","log2FoldChange","negLog10P","sig","direction"
"DDX23",-0.00243742824459228,12.1206994301869,-0.0451641395425828,0.96406356436498,0.998419475690512,-6.02967713630522,0.998419475690512,-0.00243742824459228,0.0006869560045745,FALSE,"NotSignificant"
"CRLF1",-0.00213511310627895,10.5527007210899,-0.044652695189197,0.964470238478617,0.998419475690512,-6.02969901261202,0.998419475690512,-0.00213511310627895,0.0006869560045745,FALSE,"NotSignificant"
"ACAT2",-0.0208567629605089,12.7459926564425,-0.0446325263300899,0.964486275905754,0.998419475690512,-6.02969987020041,0.998419475690512,-0.0208567629605089,0.0006869560045745,FALSE,"NotSignificant"
"RPS10",0.00774477159712613,9.57254378963994,0.0444530918641793,0.964628955275181,0.998419475690512,-6.0297074827736,0.998419475690512,0.00774477159712613,0.0006869560045745,FALSE,"NotSignificant"
"ADGRB2",-0.00373085589756573,9.16042624522699,-0.0443488109736911,0.964711875947122,0.998419475690512,-6.02971189283946,0.998419475690512,-0.00373085589756573,0.0006869560045745,FALSE,"NotSignificant"
"MED10",-0.00708500401101621,12.8732022221788,-0.0442532074489965,0.964787897008595,0.998419475690512,-6.02971592683703,0.998419475690512,-0.00708500401101621,0.0006869560045745,FALSE,"NotSignificant"
"MYB",-0.00352656461128915,10.3943379290558,-0.0438849536795739,0.965080724412612,0.998419475690512,-6.0297313839859,0.998419475690512,-0.00352656461128915,0.0006869560045745,FALSE,"NotSignificant"
"PPP3R2",0.00504841690371925,11.4055163986807,0.0438327537895815,0.965122233019638,0.998419475690512,-6.02973356458155,0.998419475690512,0.00504841690371925,0.0006869560045745,FALSE,"NotSignificant"
"LDLR",-0.00389254080385003,9.28427553336616,-0.0438326484573385,0.96512231677843,0.998419475690512,-6.02973356897908,0.998419475690512,-0.00389254080385003,0.0006869560045745,FALSE,"NotSignificant"
"UBE2A",-0.00365470928204865,10.6809645405171,-0.0436622167320263,0.965257842320046,0.998419475690512,-6.02974067049942,0.998419475690512,-0.00365470928204865,0.0006869560045745,FALSE,"NotSignificant"
"ACP6",-0.00798367837356642,11.4352572485351,-0.0435438894067178,0.965351935581906,0.998419475690512,-6.02974558467113,0.998419475690512,-0.00798367837356642,0.0006869560045745,FALSE,"NotSignificant"
"ARTN",0.00455667844734708,10.2701300696281,0.0430839249392054,0.965717701525754,0.998419475690512,-6.02976456047296,0.998419475690512,0.00455667844734708,0.0006869560045745,FALSE,"NotSignificant"
"SETD2",0.00448219392954759,9.29268738717384,0.0430233834901489,0.965765844922226,0.998419475690512,-6.02976704309967,0.998419475690512,0.00448219392954759,0.0006869560045745,FALSE,"NotSignificant"
"PLSCR3",0.0041970152651236,11.069781020366,0.0427854796610895,0.965955030557575,0.998419475690512,-6.0297767650239,0.998419475690512,0.0041970152651236,0.0006869560045745,FALSE,"NotSignificant"
"PITPNM3",-0.00262008573048124,10.2364226596268,-0.0426942996834238,0.966027539120494,0.998419475690512,-6.02978047679846,0.998419475690512,-0.00262008573048124,0.0006869560045745,FALSE,"NotSignificant"
"EPHA5",0.00310149057939592,10.3179333425513,0.0424134553330158,0.966250875249915,0.998419475690512,-6.02979185971658,0.998419475690512,0.00310149057939592,0.0006869560045745,FALSE,"NotSignificant"
"UBE2N",-0.0091719009756042,13.9600266398591,-0.0424099080746871,0.966253696156865,0.998419475690512,-6.02979200301029,0.998419475690512,-0.0091719009756042,0.0006869560045745,FALSE,"NotSignificant"
"ANP32A",-0.00736222708047813,12.6070954513115,-0.0422747882674657,0.96636114858866,0.998419475690512,-6.02979745233663,0.998419475690512,-0.00736222708047813,0.0006869560045745,FALSE,"NotSignificant"
"TMEM132B",0.00384042188519376,11.0360262606337,0.0420731219259103,0.966521522518474,0.998419475690512,-6.0298055531136,0.998419475690512,0.00384042188519376,0.0006869560045745,FALSE,"NotSignificant"
"FGL2",0.00658785778957207,13.4885367256411,0.0418816274117087,0.966673808636313,0.998419475690512,-6.02981320944296,0.998419475690512,0.00658785778957207,0.0006869560045745,FALSE,"NotSignificant"
"RAC2",-0.0138058464956386,13.9822536426147,-0.0416945329712042,0.96682259678413,0.998419475690512,-6.02982065611744,0.998419475690512,-0.0138058464956386,0.0006869560045745,FALSE,"NotSignificant"
"B4GALT2",0.00593592867388277,11.817548999696,0.0416655015588461,0.966845684320759,0.998419475690512,-6.02982180862867,0.998419475690512,0.00593592867388277,0.0006869560045745,FALSE,"NotSignificant"
"CALD1",0.00640797019375385,9.61652249890957,0.0411702240870526,0.967239563277312,0.998419475690512,-6.02984134686972,0.998419475690512,0.00640797019375385,0.0006869560045745,FALSE,"NotSignificant"
"HMGCR",-0.00403992509801952,9.91076417309045,-0.0410276882977088,0.967352919118293,0.998419475690512,-6.02984692648223,0.998419475690512,-0.00403992509801952,0.0006869560045745,FALSE,"NotSignificant"
"CYTH4",-0.00765743644073811,13.1538376095602,-0.0406653866100895,0.967641053356974,0.998419475690512,-6.02986102180474,0.998419475690512,-0.00765743644073811,0.0006869560045745,FALSE,"NotSignificant"
"ANXA2",0.0155437362189793,16.1799749810906,0.040597419450743,0.967695107311959,0.998419475690512,-6.02986365213589,0.998419475690512,0.0155437362189793,0.0006869560045745,FALSE,"NotSignificant"
"PYCR2",0.00339579668303563,12.4333996357648,0.0402808416145327,0.967946882122932,0.998419475690512,-6.02987584573396,0.998419475690512,0.00339579668303563,0.0006869560045745,FALSE,"NotSignificant"
"MFAP3",-0.00346788604713144,10.2959751922285,-0.0398879843819688,0.968259326552665,0.998419475690512,-6.02989084465324,0.998419475690512,-0.00346788604713144,0.0006869560045745,FALSE,"NotSignificant"
"PCDHB2",0.00270206749386476,10.3014932553226,0.0397575166194924,0.968363090344643,0.998419475690512,-6.02989579327484,0.998419475690512,0.00270206749386476,0.0006869560045745,FALSE,"NotSignificant"
"BLNK",-0.00333844465163334,10.8536968900033,-0.0397420010049622,0.968375430279733,0.998419475690512,-6.02989638070101,0.998419475690512,-0.00333844465163334,0.0006869560045745,FALSE,"NotSignificant"
"HMGN3",-0.00274451022105332,9.75084456977315,-0.039576048001872,0.968507417106837,0.998419475690512,-6.0299026493937,0.998419475690512,-0.00274451022105332,0.0006869560045745,FALSE,"NotSignificant"
"DNM2",-0.0101418770463393,13.3597290984848,-0.0391607230903334,0.968837739858175,0.998419475690512,-6.02991822286852,0.998419475690512,-0.0101418770463393,0.0006869560045745,FALSE,"NotSignificant"
"PHF3",0.00887735285444068,12.5614667750256,0.0389480223468168,0.969006910468201,0.998419475690512,-6.02992613491306,0.998419475690512,0.00887735285444068,0.0006869560045745,FALSE,"NotSignificant"
"MAGEA4",0.00326525225998815,6.8264235547053,0.0389060867207264,0.969040263953012,0.998419475690512,-6.0299276897497,0.998419475690512,0.00326525225998815,0.0006869560045745,FALSE,"NotSignificant"
"AMT",-0.00797569240096146,12.4911889978044,-0.0388480504217555,0.969086423192709,0.998419475690512,-6.02992983878391,0.998419475690512,-0.00797569240096146,0.0006869560045745,FALSE,"NotSignificant"
"THPO",-0.00234792806103847,9.19664885519335,-0.0388399906950083,0.969092833514315,0.998419475690512,-6.02993013697497,0.998419475690512,-0.00234792806103847,0.0006869560045745,FALSE,"NotSignificant"
"APBB1IP",0.0106006835912907,12.5228285153422,0.0387742239253513,0.969145141336617,0.998419475690512,-6.02993256787957,0.998419475690512,0.0106006835912907,0.0006869560045745,FALSE,"NotSignificant"
"NBL1",-0.00310721295944073,11.2998411632703,-0.0384691005643134,0.969387823990262,0.998419475690512,-6.02994379211116,0.998419475690512,-0.00310721295944073,0.0006869560045745,FALSE,"NotSignificant"
"DBT",-0.00547965983723292,11.7021217335491,-0.0378261973435627,0.969899172328971,0.998419475690512,-6.02996715162161,0.998419475690512,-0.00547965983723292,0.0006869560045745,FALSE,"NotSignificant"
"PLEKHA4",-0.00327426818884902,10.6243287855907,-0.0373938687816721,0.97024304218732,0.998419475690512,-6.02998263865317,0.998419475690512,-0.00327426818884902,0.0006869560045745,FALSE,"NotSignificant"
"MYC",0.0030936539456088,10.2420588838045,0.0373815010449261,0.970252879445585,0.998419475690512,-6.02998307907558,0.998419475690512,0.0030936539456088,0.0006869560045745,FALSE,"NotSignificant"
"SNTA1",0.00288182583212213,11.5529077545453,0.0372567682127265,0.970352091797943,0.998419475690512,-6.0299875127417,0.998419475690512,0.00288182583212213,0.0006869560045745,FALSE,"NotSignificant"
"MTMR1",0.00342994347575688,10.5487512025657,0.0372126059600386,0.970387218514987,0.998419475690512,-6.02998907895025,0.998419475690512,0.00342994347575688,0.0006869560045745,FALSE,"NotSignificant"
"SLITRK4",0.0032360476496949,11.0284946454304,0.0371993658395245,0.970397749736569,0.998419475690512,-6.02998954814747,0.998419475690512,0.0032360476496949,0.0006869560045745,FALSE,"NotSignificant"
"VSTM4",-0.00368536917968987,11.9894001290967,-0.0370645941446263,0.970504947742897,0.998419475690512,-6.02999431462441,0.998419475690512,-0.00368536917968987,0.0006869560045745,FALSE,"NotSignificant"
"ADAMTS3",-0.00399364955407918,11.4172042657356,-0.0369886294777185,0.970565370615645,0.998419475690512,-6.0299969936468,0.998419475690512,-0.00399364955407918,0.0006869560045745,FALSE,"NotSignificant"
"CLIC2",0.00693898515001903,12.2429192716639,0.0368803429976395,0.970651502800214,0.998419475690512,-6.03000080305104,0.998419475690512,0.00693898515001903,0.0006869560045745,FALSE,"NotSignificant"
"DBNDD1",-0.00469189952774562,11.9749903204966,-0.0368753339047142,0.97065548709287,0.998419475690512,-6.0300009789954,0.998419475690512,-0.00469189952774562,0.0006869560045745,FALSE,"NotSignificant"
"KIAA0040",0.00560640415882128,12.5510895898023,0.0368272742841172,0.970693714329882,0.998419475690512,-6.03000266587463,0.998419475690512,0.00560640415882128,0.0006869560045745,FALSE,"NotSignificant"
"JOSD1",-0.00327628725886826,11.2764035414071,-0.0367132154489806,0.970784438459697,0.998419475690512,-6.03000666050197,0.998419475690512,-0.00327628725886826,0.0006869560045745,FALSE,"NotSignificant"
"NECTIN1",0.00157778486651525,11.1042287427141,0.0365058324397613,0.970949395036904,0.998419475690512,-6.030013891831,0.998419475690512,0.00157778486651525,0.0006869560045745,FALSE,"NotSignificant"
"AK4",0.0033004508346735,11.7320359079081,0.0363328723904926,0.971086971870592,0.998419475690512,-6.03001989152292,0.998419475690512,0.0033004508346735,0.0006869560045745,FALSE,"NotSignificant"
"MAP6D1",-0.00300018981400854,9.60054174096655,-0.0363321075935465,0.971087580211527,0.998419475690512,-6.03001991798916,0.998419475690512,-0.00300018981400854,0.0006869560045745,FALSE,"NotSignificant"
"TMEM225B",-0.00215971342331512,12.2253764150503,-0.036313276130681,0.971102559290482,0.998419475690512,-6.0300205694871,0.998419475690512,-0.00215971342331512,0.0006869560045745,FALSE,"NotSignificant"
"DLX4",-0.00254254876510699,9.28775670878143,-0.0362314824296032,0.971167620437034,0.998419475690512,-6.03002339532263,0.998419475690512,-0.00254254876510699,0.0006869560045745,FALSE,"NotSignificant"
"SERPINB5",0.00749699543266665,11.2043652761863,0.0361976875917825,0.971194501914675,0.998419475690512,-6.03002456101748,0.998419475690512,0.00749699543266665,0.0006869560045745,FALSE,"NotSignificant"
"COMMD8",-0.00420918561865417,11.4009547778629,-0.0360014932628372,0.971350561713719,0.998419475690512,-6.03003130691528,0.998419475690512,-0.00420918561865417,0.0006869560045745,FALSE,"NotSignificant"
"SNAP25",0.00368128603088155,11.3807524258117,0.035647231020085,0.971632357049,0.998419475690512,-6.0300433949154,0.998419475690512,0.00368128603088155,0.0006869560045745,FALSE,"NotSignificant"
"ASNS",-0.00450253182222098,11.7866837548594,-0.0354717849057689,0.971771915722537,0.998419475690512,-6.03004933716243,0.998419475690512,-0.00450253182222098,0.0006869560045745,FALSE,"NotSignificant"
"SCCPDH",0.00391381801745447,11.0797552942183,0.0352712843784591,0.971931405011177,0.998419475690512,-6.03005609208984,0.998419475690512,0.00391381801745447,0.0006869560045745,FALSE,"NotSignificant"
"EFNB3",0.00289218542624098,10.8485088888838,0.0351164905259912,0.972054537443794,0.998419475690512,-6.03006128095362,0.998419475690512,0.00289218542624098,0.0006869560045745,FALSE,"NotSignificant"
"DAPK3",-0.00336710761896004,11.1187902595651,-0.035052318450412,0.97210558400892,0.998419475690512,-6.03006342538202,0.998419475690512,-0.00336710761896004,0.0006869560045745,FALSE,"NotSignificant"
"SCGB1D1",0.00272460145861687,12.384382294988,0.0346101591427194,0.972457308886048,0.998419475690512,-6.03007809433528,0.998419475690512,0.00272460145861687,0.0006869560045745,FALSE,"NotSignificant"
"HCCS",-0.00321518643053072,10.6116784940222,-0.0345230749860806,0.972526582444162,0.998419475690512,-6.03008096146633,0.998419475690512,-0.00321518643053072,0.0006869560045745,FALSE,"NotSignificant"
"CBFB",-0.00318262423116021,12.2611918665001,-0.0344821452886685,0.972559141203531,0.998419475690512,-6.03008230652744,0.998419475690512,-0.00318262423116021,0.0006869560045745,FALSE,"NotSignificant"
"CDYL2",0.00297702007366602,10.2021531983358,0.0343773369222766,0.972642514383614,0.998419475690512,-6.03008574354116,0.998419475690512,0.00297702007366602,0.0006869560045745,FALSE,"NotSignificant"
"NLGN1",-0.00242924347530397,10.1568700965407,-0.034301877888261,0.972702540882797,0.998419475690512,-6.030088211615,0.998419475690512,-0.00242924347530397,0.0006869560045745,FALSE,"NotSignificant"
"MARS1",-0.00954176949125213,14.0199936845351,-0.0342154976948706,0.972771255188584,0.998419475690512,-6.03009103023484,0.998419475690512,-0.00954176949125213,0.0006869560045745,FALSE,"NotSignificant"
"SELP",0.00856575132877486,12.2158824670654,0.0342036135409352,0.972780708892524,0.998419475690512,-6.03009141746335,0.998419475690512,0.00856575132877486,0.0006869560045745,FALSE,"NotSignificant"
"COL15A1",-0.00708278198894649,13.2424224170018,-0.033746590871777,0.973144267952914,0.998419475690512,-6.03010620685153,0.998419475690512,-0.00708278198894649,0.0006869560045745,FALSE,"NotSignificant"
"C14orf180",0.00298985626519474,11.6210760361328,0.0337121747821486,0.973171645996162,0.998419475690512,-6.03010731251176,0.998419475690512,0.00298985626519474,0.0006869560045745,FALSE,"NotSignificant"
"SGTB",0.0033554891856959,10.7798134909755,0.03361137269596,0.973251834368859,0.998419475690512,-6.03011054441466,0.998419475690512,0.0033554891856959,0.0006869560045745,FALSE,"NotSignificant"
"CEBPE",0.00244934027307058,11.9359173631706,0.0335258715564485,0.97331985100599,0.998419475690512,-6.03011327815484,0.998419475690512,0.00244934027307058,0.0006869560045745,FALSE,"NotSignificant"
"SYN3",-0.00292411607510865,9.23351955367544,-0.0333952173903167,0.973423787509696,0.998419475690512,-6.03011744212984,0.998419475690512,-0.00292411607510865,0.0006869560045745,FALSE,"NotSignificant"
"TBCC",0.00385363075943219,11.8863409884838,0.0332169725806213,0.973565583514407,0.998419475690512,-6.03012309660763,0.998419475690512,0.00385363075943219,0.0006869560045745,FALSE,"NotSignificant"
"BCAM",-0.00279765336778349,9.99610022512147,-0.0331990191911343,0.973579865710302,0.998419475690512,-6.03012366446732,0.998419475690512,-0.00279765336778349,0.0006869560045745,FALSE,"NotSignificant"
"SEPTIN10",0.0034659627938859,12.3793028552159,0.0331598875444192,0.973610995563473,0.998419475690512,-6.03012490112438,0.998419475690512,0.0034659627938859,0.0006869560045745,FALSE,"NotSignificant"
"UBE2J1",-0.00356655273807739,12.1993815680446,-0.0330397342575826,0.973706579686722,0.998419475690512,-6.03012868915189,0.998419475690512,-0.00356655273807739,0.0006869560045745,FALSE,"NotSignificant"
"MIOX",0.00261292938130249,11.2944367343717,0.032963338739448,0.973767353909074,0.998419475690512,-6.03013109049392,0.998419475690512,0.00261292938130249,0.0006869560045745,FALSE,"NotSignificant"
"GZMM",-0.00297636299262526,10.8039752211503,-0.0328653334554102,0.973845319375524,0.998419475690512,-6.03013416295649,0.998419475690512,-0.00297636299262526,0.0006869560045745,FALSE,"NotSignificant"
"GOSR1",0.00259050973714208,12.1988948722354,0.0328495976979935,0.97385783755754,0.998419475690512,-6.03013465541964,0.998419475690512,0.00259050973714208,0.0006869560045745,FALSE,"NotSignificant"
"ITGB1BP2",-0.00646345585488958,11.3845842502939,-0.0326625267179309,0.974006657622474,0.998419475690512,-6.03014049188838,0.998419475690512,-0.00646345585488958,0.0006869560045745,FALSE,"NotSignificant"
"MYBPC3",-0.00376376725401509,9.81764315801503,-0.0326227144767096,0.97403832946447,0.998419475690512,-6.03014172969765,0.998419475690512,-0.00376376725401509,0.0006869560045745,FALSE,"NotSignificant"
